Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
77,3,3,3,0.81,1,1,10.5,0,1196.3768,1206.8819,1207.3822,1,1208.8038,1.4216,0.00066639,1210.3702,1211.6099
78,2,3,3,0.94,0,1,10.5,0,1212.1198,1222.6341,1223.1398,1,1224.8502,1.7104,0.002571,1226.1244,
79,2,3,2,0.51,1,0,11.375,1,1227.8828,1239.2642,1239.7645,1,1241.7314,1.9669,0.00066272,1242.749,1243.9926
80,3,3,1,0.33,1,1,9.625,0,1244.5122,1254.1433,1254.6384,1,1256.7932,2.1549,0.0017741,1257.6257,1258.8684
81,1,3,2,0.42,0,0,11.375,0,1259.392,1270.7628,1271.2726,1,1272.4105,1.1378,0.00066492,1274.2645,
82,1,3,3,0.69,0,0,10.5,0,1276.0153,1286.5204,1287.0207,1,1288.1377,1.117,0.00067005,1290.018,
83,2,3,3,0.72,0,0,10.5,0,1291.7678,1302.2654,1302.7652,1,1304.105,1.3398,0.00067152,1305.7643,
84,1,3,1,0.12,0,0,10.5,1,1307.5141,1318.019,1318.5282,0,1320.8166,2.2884,0.0020570999999999996,1321.5207,
85,3,3,2,0.55,1,0,10.5,1,1323.2715,1333.7766,1334.2769,1,1336.1846,1.9077,0.00068618,1337.2737,1338.5053
86,1,3,1,0.21,0,0,10.5,1,1339.0233,1349.5209,1350.0208,1,1351.7519,1.7311,0.00068032,1353.0199,
87,3,3,2,0.47,1,0,10.5,0,1354.7701,1365.2838,1365.7837,1,1367.4152,1.6315,0.00068765,1368.7767,1370.0101
88,3,3,1,0.12,1,1,9.625,1,1370.5325,1380.1491,1380.6660000000002,0,1382.6231,1.9571,0.00066419,1383.6507,
89,2,3,1,0.17,1,1,10.5,1,1385.4124,1395.91,1396.4099,1,1397.8701,1.4603,0.00068471,1399.4091,1400.6429
90,1,3,2,0.64,0,0,11.375,0,1401.1592,1412.5394,1413.0483,1,1414.3978,1.3495,0.00069131,1416.0384,
91,1,3,1,0.05,0,0,10.5,0,1417.7881,1428.3023,1428.7893,0,1430.6456,1.8563,0.00068618,1431.7905,
92,1,3,3,0.85,0,1,9.625,0,1433.5415,1443.1655,1443.6654,1,1445.7327,2.0673,0.00073237,1446.6646,
93,1,3,1,0.29,0,1,10.5,0,1448.4154,1458.9285,1459.4284,1,1460.9484,1.52,0.00074776,1462.4221,
94,1,3,3,0.77,1,0,11.375,0,1464.1772,1475.5452,1476.0454,1,1477.5953,1.5498,0.0011092,1479.0469,1480.2827
95,3,3,1,0.17,1,0,10.5,0,1480.7977,1491.3042,1491.8041,1,1493.2192,1.4151,0.00067005,1494.8045,1496.0367
96,2,3,3,0.78,1,1,9.625,0,1496.5553,1506.184,1506.6839,1,1507.9793,1.2954,0.00067958,1509.6832,1510.915
97,2,3,2,0.43,1,1,10.5,0,1511.4326,1521.9342,1522.4346,1,1523.7306,1.296,0.00066419,1525.4359,1526.6684
98,3,3,3,0.65,1,1,10.5,0,1527.1868,1537.6933,1538.1931,1,1539.4579,1.2648,0.00068545,1541.1924,1542.4241
99,3,3,3,0.73,0,0,11.375,1,1542.9444,1554.3227,1554.8226,1,1556.1056,1.2830000000000001,0.00066859,1557.8182,
100,2,3,1,0.3,0,0,10.5,1,1559.5714,1570.0743,1570.5745,1,1572.7533,2.1788,0.00066639,1573.5681,
101,1,3,3,0.9,0,0,10.5,0,1575.3176,1585.8151,1586.3318,1,1587.9206,1.5888,0.00066639,1589.3169,
102,3,3,1,0.26,1,1,9.625,1,1591.0677,1600.6951,1601.2060000000001,1,1602.4560000000001,1.2501,0.00067225,1604.1941,1605.4345
103,1,3,2,0.48,0,1,10.5,1,1605.9438,1616.4579999999999,1616.9579999999999,1,1618.3679,1.4099,0.00067005,1619.9482,
104,2,3,1,0.08,0,0,11.375,0,1621.7068,1633.0881,1633.5883,0,1635.5510000000002,1.9627,0.00066859,1636.5731,
105,3,3,3,0.9,1,1,9.625,0,1638.3362,1647.9619,1648.4672,1,1649.9265,1.4593,0.00067005,1651.4497,1652.6918
106,2,3,2,0.6,1,1,10.5,1,1653.2160000000001,1663.7303,1664.2198,1,1665.5982,1.3784,0.00067372,1667.2127,1668.4448
107,2,3,2,0.35,0,1,10.5,0,1668.9623,1679.4604,1679.9607,1,1681.3015,1.3408,0.00070597,1682.9621,
108,3,3,2,0.6,1,1,10.5,1,1684.713,1695.2228,1695.7227,1,1697.0134,1.2907,0.00066345,1698.7196,1699.9516
