Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
73,3,3,2,0.39,1,1,9.625,0,1134.2373,1143.8668,1144.3833,1,1145.6063,1.2229999999999999,0.0007023,1147.3602,1148.5942
74,2,3,1,0.24,1,1,10.5,0,1149.1155,1159.6328,1160.133,1,1163.0944,2.9614,0.00071037,1163.1176,1164.3479
75,2,3,3,0.86,0,0,11.375,0,1164.8685,1176.2423,1176.7588,1,1178.5731,1.8142,0.00073896,1179.7423,
76,1,3,2,0.56,0,1,9.625,0,1181.4931,1191.1386,1191.6386,1,1192.8126,1.1740000000000002,0.00092077,1194.6211,
77,3,3,3,0.81,1,1,10.5,0,1196.3707,1206.8886,1207.3889,1,1208.5237,1.1348,0.0007111000000000001,1210.3735,1211.6065
78,2,3,3,0.94,0,1,10.5,0,1212.1244,1222.6477,1223.1476,1,1226.1055,2.9579,0.0007132999999999999,1226.1143,
79,2,3,2,0.51,1,0,11.375,1,1227.8819,1239.2603,1239.7602,1,1241.171,1.4108,0.00074116,1242.7555,1243.9871
80,3,3,1,0.33,1,1,9.625,0,1244.509,1254.1444,1254.6447,1,1256.5221,1.8774,0.00089291,1257.6294,1258.8671
81,1,3,2,0.42,0,0,11.375,0,1259.3887,1270.7693,1271.2692,1,1272.7456,1.4764,0.0007132999999999999,1274.2539,
82,1,3,3,0.69,0,0,10.5,0,1276.018,1286.5155,1287.0154,1,1288.5774,1.5619999999999998,0.00070304,1290.0146,
83,2,3,3,0.72,0,0,10.5,0,1291.7642,1302.2674,1302.7676,1,1304.0084,1.2408,0.00071623,1305.7689,
84,1,3,1,0.12,0,0,10.5,1,1307.5198,1318.0249,1318.5251,1,1319.8878,1.3627,0.00070084,1321.5097,
85,3,3,2,0.55,1,0,10.5,1,1323.2732,1333.7707,1334.2826,1,1336.0231,1.7404,0.00070963,1337.2698,1338.5061
86,1,3,1,0.21,0,0,10.5,1,1339.0194,1349.5335,1350.0235,1,1351.3426,1.3191,0.0007044999999999999,1353.0248,
87,3,3,2,0.47,1,0,10.5,0,1354.7822,1365.2807,1365.781,1,1367.2141,1.4332,0.00070597,1368.7788,1370.0128
88,3,3,1,0.12,1,1,9.625,1,1370.5332,1380.1543,1380.6593,1,1382.4932,1.8338,0.00070304,1383.6561,1384.8907
89,2,3,1,0.17,1,1,10.5,1,1385.4081,1395.912,1396.4122,1,1397.9889,1.5767,0.0007001,1399.4047,1400.6448
90,1,3,2,0.64,0,0,11.375,0,1401.1643,1412.5366,1413.0368,1,1414.5323,1.4955,0.00070597,1416.0381,
91,1,3,1,0.05,0,0,10.5,0,1417.789,1428.2978,1428.7977,1,1430.4434,1.6458,0.00070817,1431.7802,
