Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.045024,10.5669,11.0846,1,12.0151,0.9304899999999999,0.00039734,14.0388,
2,2,1,1,0.13,0,1,9.625,0,15.7746,25.4226,25.9224,0,27.0717,1.1493,0.00027418,28.9049,
3,2,1,3,0.91,1,0,11.375,1,30.6559,42.0521,42.5641,1,43.8068,1.2427,0.0008548,45.5391,46.7728
4,3,1,1,0.15,1,1,9.625,1,47.291000000000004,56.9352,57.4357,0,58.4143,0.9785799999999999,0.00043693,60.4146,
5,1,1,2,0.61,0,1,10.5,0,62.1642,72.686,73.1951,1,74.4298,1.2347,0.00044866,76.1609,
6,3,1,1,0.31,1,0,11.375,0,77.9106,89.30799999999999,89.805,0,90.8533,1.0483,0.00040174,92.7917,
7,3,1,3,0.79,1,0,10.5,0,94.5436,105.0711,105.571,1,107.2372,1.6662,0.00055496,108.5424,109.7815
8,1,1,1,0.1,0,0,10.5,0,110.3112,120.8229,121.3235,1,123.3086,1.9852,0.00042960000000000003,124.2999,
9,3,1,2,0.58,1,1,9.625,0,126.0496,135.6974,136.1974,0,137.3562,1.1588,0.00029544,139.1798,
10,3,1,2,0.36,1,0,11.375,1,140.9295,152.3274,152.8269,0,153.94,1.1131,0.00040687,155.7951,
11,1,1,3,0.82,0,0,10.5,1,157.5591,168.0755,168.576,1,169.5875,1.0114,0.00039221,171.5557,
12,3,1,1,0.22,1,0,10.5,1,173.3055,183.8365,184.3269,0,185.4111,1.0842,0.00036509,187.3135,
13,3,1,3,0.87,0,0,10.5,1,189.0654,199.5829,200.0828,1,201.5546,1.4718,0.00025439,203.0652,
14,1,1,2,0.45,0,0,10.5,0,204.8163,215.3293,215.8292,1,216.8744,1.0452,0.00030717,218.8153,
15,2,1,3,0.7,0,1,9.625,0,220.5672,230.2113,230.7119,1,231.9059,1.1941,0.00037755,233.6917,
16,1,1,1,0.27,0,1,10.5,1,235.4413,245.9622,246.4627,1,247.8575,1.3948,0.00031597,249.4492,
17,2,1,2,0.4,0,0,11.375,0,251.1877,262.5852,263.0851,1,265.0731,1.9880000000000002,0.0003167,266.0676,
18,1,1,1,0.18,0,0,10.5,1,267.8197,278.3316,278.8481,1,280.5689,1.7208,0.00049998,281.8186,
19,1,1,3,0.74,0,0,10.5,0,283.5803,294.0947,294.5996,1,295.8485,1.2489,0.00041127,297.5771,
20,3,1,2,0.52,1,0,10.5,1,299.3267,309.8577,310.3576,0,312.4323,2.0747,0.0005227000000000001,313.3236,
21,1,1,1,0.34,0,1,9.625,0,315.0733,324.721,325.2337,1,326.2558,1.0221,0.00032696,328.2034,
22,3,1,3,0.7,1,0,11.375,1,329.9555,341.3516,341.8522,1,343.2713,1.4191,0.00022726,344.8387,346.0694
23,2,1,2,0.65,0,1,9.625,0,346.5907,356.2348,356.7354,1,357.8871,1.1517,0.00032257,359.7129,
24,2,1,2,0.49,1,0,11.375,1,361.4626,372.86,373.3599,1,374.7345,1.3746,0.00034309,376.3424,377.5775
25,2,1,2,0.57,0,1,9.625,0,378.0924,387.7399,388.2399,1,389.3582,1.1184,0.00037828,391.2237,
26,2,1,1,0.22,1,1,10.5,1,392.9756,403.4874,403.98800000000006,0,405.1262,1.1382,0.00056082,406.9744,
27,1,1,2,0.4,1,0,11.375,1,408.7265,420.1226,420.6231,1,421.7498,1.1266,0.00046479,423.5982,424.8348
28,2,1,1,0.27,1,0,10.5,1,425.348,435.8734,436.3789,0,437.5892,1.2103,0.00048385,439.3448,
29,1,1,3,0.88,0,0,10.5,1,441.0958,451.6254,452.1253,1,453.1567,1.0314,0.00031304,455.1079,
30,3,1,1,0.09,1,1,9.625,0,456.8634,466.5053,467.0081,0,468.3005,1.2924,0.0004274,469.9778,
31,3,1,2,0.44,1,1,10.5,1,471.7373,482.2416,482.7422,0,484.5006,1.7585,0.00085553,485.7341,
32,3,1,3,0.95,1,0,11.375,0,487.4838,498.8813,499.3812,1,500.6359,1.2547,0.00051537,502.36400000000003,503.5982
33,2,1,3,0.75,1,0,10.5,1,504.116,514.6277,515.145,1,516.0914,0.94639,0.000434,518.1147,519.3508
34,2,1,1,0.06,1,0,10.5,0,519.8668,530.3953,530.8958,0,532.0759,1.1801,0.0011385,533.8731,
35,2,1,3,0.83,0,1,9.625,0,535.6227,545.2618,545.7538,1,546.7545,1.0007,0.00030351,548.7488,
36,1,1,3,0.66,0,1,10.5,1,550.5028,561.0171,561.5169999999999,1,562.5942,1.0772,0.00027271,564.4998,
37,3,2,3,0.84,1,1,10.5,1,566.2518,576.7635,577.2641,1,578.5301,1.2661,0.00045819,580.2506,581.4876
38,1,2,3,0.93,0,1,10.5,0,582.0123,592.531,593.0316,1,593.9217,0.89008,0.00048825,596.0089,
39,3,2,1,0.2,1,0,11.375,1,597.7587,609.1495,609.6393,0,610.5614,0.9221,0.00056009,612.6386,
40,3,2,2,0.41,1,1,9.625,1,614.3886,624.0361,624.536,0,625.9529,1.4169,0.00040761,627.5031,
41,1,2,2,0.59,0,1,10.5,1,629.2681,639.7825,640.2842,1,641.4247,1.1405,0.00066053,643.2649,
42,1,2,3,0.85,0,1,10.5,1,645.0145,655.5289,656.0351,1,656.9844,0.94936,0.00057769,659.0113,
43,3,2,3,0.92,1,0,11.375,1,660.7610000000001,672.1584,672.6583,1,673.7204,1.0621,0.00095524,675.6409,676.8784
44,2,2,3,0.8,0,1,9.625,0,677.3921,687.0217,687.5382,1,688.4960000000001,0.9577399999999999,0.00098603,690.5233,
45,1,2,2,0.37,0,1,10.5,0,692.2753,702.7847,703.2876,1,704.6071,1.3195,0.00054543,706.2741,
46,1,2,3,0.8,1,1,10.5,1,708.0261,718.5478,719.0478,1,720.1025,1.0548,0.00029104,722.0249,723.2599
47,2,2,2,0.62,0,1,10.5,0,723.7799,734.2942,734.7941,1,735.8702,1.0762,0.00035629,737.7766,
