Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
71,3,2,3,0.76,1,1,9.625,0,1102.7399,1112.3711,1112.8876,1,1114.5330000000001,1.6453,0.00067006,1115.8534,1117.0977
72,1,2,1,0.16,0,0,11.375,0,1117.6198,1129.0018,1129.5172,1,1131.9644,2.4472,0.00066786,1132.4846,
73,3,3,2,0.39,1,1,9.625,0,1134.2494,1143.8838,1144.3971,1,1146.1479,1.7508,0.00067592,1147.3668,1148.603
74,2,3,1,0.24,1,1,10.5,0,1149.1167,1159.6437,1160.1492,1,1162.3559,2.2068,0.00075363,1163.1261,1164.3563
75,2,3,3,0.86,0,0,11.375,0,1164.8757,1176.2477,1176.7811,1,1178.3955,1.6144,0.00067446,1179.7474,
76,1,3,2,0.56,0,1,9.625,0,1181.4973,1191.1365,1191.653,1,1193.7547,2.1017,0.00067226,1194.6188,
77,3,3,3,0.81,1,1,10.5,0,1196.3793,1206.8827,1207.3994,1,1208.6425,1.2431,0.00066713,1210.3819,1211.6132
78,2,3,3,0.94,0,1,10.5,0,1212.1316,1222.6459,1223.1458,1,1224.0583,0.91248,0.00067079,1226.1283,
79,2,3,2,0.51,1,0,11.375,1,1227.8779,1239.2759,1239.7758,1,1240.9776,1.2018,0.00067079,1242.7589,1243.9938
80,3,3,1,0.33,1,1,9.625,0,1244.5087,1254.1579,1254.6579,1,1256.697,2.0391,0.00067079,1257.6409,1258.872
81,1,3,2,0.42,0,0,11.375,0,1259.3908,1270.7731,1271.2899,1,1272.3537,1.0638,0.00074557,1274.2673,
82,1,3,3,0.69,0,0,10.5,0,1276.017,1286.5386,1287.0385,1,1288.4722,1.4337,0.00067079,1290.0214,
83,2,3,3,0.72,0,0,10.5,0,1291.7713,1302.2705,1302.7942,1,1304.3762,1.5819999999999999,0.00067446,1305.7701,
84,1,3,1,0.12,0,0,10.5,1,1307.5265,1318.0408,1318.5526,99,,,,1321.5232,
85,3,3,2,0.55,1,0,10.5,1,1323.2729,1333.7872,1334.287,1,1336.0235,1.7364,0.00068692,1337.2697,1338.5108
86,1,3,1,0.21,0,0,10.5,1,1339.036,1349.5503,1350.0502,1,1352.5272,2.477,0.00067519,1353.0328,
87,3,3,2,0.47,1,0,10.5,0,1354.7828,1365.2987,1365.7965,1,1367.4224,1.6259,0.00066859,1368.7817,1370.017
88,3,3,1,0.12,1,1,9.625,1,1370.5315,1380.1807,1380.664,99,,,,1383.6636,
89,2,3,1,0.17,1,1,10.5,1,1385.4136,1395.9294,1396.4396,0,1398.6458,2.2061,0.00067812,1399.4124,
90,1,3,2,0.64,0,0,11.375,0,1401.1718,1412.5614,1413.0614,1,1414.6376,1.5762,0.00068252,1416.0444,
91,1,3,1,0.05,0,0,10.5,0,1417.7942,1428.3157,1428.81,0,1431.4373,2.6273,0.00067299,1431.7982,
92,1,3,3,0.85,0,1,9.625,0,1433.5478,1443.1921,1443.6789,1,1445.1970000000001,1.5181,0.00067006,1446.6751,
93,1,3,1,0.29,0,1,10.5,0,1448.4277,1458.9254,1459.4253,1,1461.2847,1.8594,0.00067592,1462.4245,
94,1,3,3,0.77,1,0,11.375,0,1464.1741,1475.5561,1476.0561,1,1477.9958,1.9398,0.00068105,1479.0558,1480.2871
95,3,3,1,0.17,1,0,10.5,0,1480.8056,1491.3214,1491.8048,1,1494.5720000000001,2.7672,0.00067592,1494.8044,1496.0407
96,2,3,3,0.78,1,1,9.625,0,1496.5543,1506.1869,1506.6868,1,1508.1718,1.485,0.00074483,1509.6864,1510.9192
97,2,3,2,0.43,1,1,10.5,0,1511.4364,1521.9443,1522.4442,1,1523.7314,1.2871,0.00068032,1525.4351,1526.6726
98,3,3,3,0.65,1,1,10.5,0,1527.1931,1537.7009,1538.1907,1,1539.4426,1.252,0.00067299,1541.1899,1542.4269
99,3,3,3,0.73,0,0,11.375,1,1542.9395,1554.3203,1554.8202,1,1556.4267,1.6065,0.00075217,1557.8193,
100,2,3,1,0.3,0,0,10.5,1,1559.5691,1570.0833,1570.5665,1,1572.61,2.0436,0.00066786,1573.5658,
101,1,3,3,0.9,0,0,10.5,0,1575.3154,1585.8302,1586.3302,1,1588.5294,2.1992,0.00067739,1589.3298,
102,3,3,1,0.26,1,1,9.625,1,1591.0797,1600.7097,1601.2096,1,1603.4334,2.2238,0.00067152,1604.1952,1605.4354
103,1,3,2,0.48,0,1,10.5,1,1605.9585,1616.461,1616.961,1,1618.1606,1.1996,0.00067006,1619.9552,
104,2,3,1,0.08,0,0,11.375,0,1621.7105,1633.0856,1633.5856,99,,,,1636.5758,
105,3,3,3,0.9,1,1,9.625,0,1638.3344,1647.9656,1648.4655,1,1650.9279,2.4624,0.00066639,1651.4579,1652.6953
106,2,3,2,0.6,1,1,10.5,1,1653.2144,1663.7120000000002,1664.2119,1,1665.8314,1.6195,0.00067299,1667.2112,1668.4479
107,2,3,2,0.35,0,1,10.5,0,1668.9608,1679.4751,1679.975,1,1681.5037,1.5287,0.00067152,1682.9576,
108,3,3,2,0.6,1,1,10.5,1,1684.7237,1695.2213,1695.7214,1,1697.0632,1.3419,0.00067519,1698.7207,1699.9551
