Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
25,2,1,2,0.57,0,1,9.625,0,378.098,387.7296,388.2298,1,389.5929,1.3632,0.00064733,391.2145,
26,2,1,1,0.22,1,1,10.5,1,392.9655,403.4756,403.9922,1,405.0885,1.0963,0.0006443999999999999,406.9748,408.2059
27,1,1,2,0.4,1,0,11.375,1,408.7244,420.1051,420.6217,1,421.5044,0.88266,0.00065613,423.6043,424.8359
28,2,1,1,0.27,1,0,10.5,1,425.3539,435.8699,436.3702,0,437.7042,1.334,0.000651,439.3548,
29,1,1,3,0.88,0,0,10.5,1,441.1057,451.6276,452.1144,1,453.5597,1.4453,0.00064513,455.097,
30,3,1,1,0.09,1,1,9.625,0,456.8468,466.5016,467.0111,0,468.4233,1.4121,0.00064733,469.9866,
31,3,1,2,0.44,1,1,10.5,1,471.7375,482.2576,482.7429,1,484.2466,1.5037,0.000651,485.7277,486.9696
32,3,1,3,0.95,1,0,11.375,0,487.4897,498.8872,499.3871,1,500.7421,1.355,0.0006487999999999999,502.3692,503.5978
33,2,1,3,0.75,1,0,10.5,1,504.12,514.6336,515.1422,1,516.43,1.2878,0.00063853,518.1159,519.3512
34,2,1,1,0.06,1,0,10.5,0,519.8657,530.383,530.8966,0,532.9577,2.0611,0.00064513,533.8679,
35,2,1,3,0.83,0,1,9.625,0,535.6188,545.2599,545.7765,1,547.0616,1.285,0.00065466,548.7423,
36,1,1,3,0.66,0,1,10.5,1,550.4928,561.0147,561.5229,1,563.1169,1.594,0.0006466,564.4997,
37,3,2,3,0.84,1,1,10.5,1,566.2505,576.7724,577.256,1,578.6602,1.4042,0.00065026,580.2519,581.4856
38,1,2,3,0.93,0,1,10.5,0,582.0083,592.5325,593.0304,1,594.22,1.1896,0.00065246,595.9985,
39,3,2,1,0.2,1,0,11.375,1,597.7494,609.155,609.6553,0,610.8357,1.1805,0.0006532,612.6278,
40,3,2,2,0.41,1,1,9.625,1,614.3774,624.029,624.5292,0,626.2356,1.7064,0.0006532,627.514,
41,1,2,2,0.59,0,1,10.5,1,629.265,639.7867,640.2883,1,641.5793,1.291,0.00064733,643.2549,
42,1,2,3,0.85,0,1,10.5,1,645.0059,655.5444,656.0347,1,657.1786,1.1439,0.00065026,659.0173,
43,3,2,3,0.92,1,0,11.375,1,660.7669,672.1643,672.6642,1,673.8826,1.2184,0.00064953,675.6376,676.8757
44,2,2,3,0.8,0,1,9.625,0,677.3964,687.0443,687.5442,1,688.7214,1.1772,0.00077709,690.5115,
45,1,2,2,0.37,0,1,10.5,0,692.2764,702.7907,703.2906,1,704.3457,1.0551,0.00065246,706.273,
46,1,2,3,0.8,1,1,10.5,1,708.0228,718.5419999999999,719.0423,1,720.0492,1.0069,0.00064953,722.0269999999999,723.2603
47,2,2,2,0.62,0,1,10.5,0,723.7779,734.3002,734.8,1,736.6412,1.8412,0.00065466,737.7826,
48,2,2,1,0.11,1,1,10.5,0,739.5356,750.0575,750.5465,0,751.9765,1.43,0.0006466,753.529,
49,3,2,2,0.5,1,0,11.375,0,755.2787,766.6823,767.1826,1,769.4642,2.2816,0.00064733,770.1585,771.3922
50,3,2,2,0.63,1,1,9.625,0,771.9082,781.5563,782.0566,1,783.5194,1.4628,0.00065979,785.0411,786.2715
51,2,2,3,0.89,0,0,11.375,1,786.7922,798.1856,798.6855,1,799.9114,1.2259,0.00065026,801.668,
52,1,2,3,0.71,0,1,9.625,0,803.4177,813.0487,813.5654,1,814.847,1.2815,0.00065393,816.54,
53,2,2,1,0.19,1,0,11.375,1,818.2976,829.6799,830.1802,0,831.9265,1.7463,0.000651,833.1648,
54,2,2,2,0.46,0,0,10.5,1,834.9158,845.4415,845.9414,1,847.7421,1.8008,0.00076829,848.9239,
55,3,2,1,0.07,0,1,9.625,0,850.6735,860.3116,860.8119,0,863.7101,2.8982,0.0006443999999999999,863.7965,
56,3,2,2,0.55,1,0,11.375,1,865.5535,876.9365,877.4367,1,878.7975,1.3608,0.0006532,880.4214,881.6623
57,2,2,3,0.67,1,1,9.625,1,882.183,891.8142,892.3107,1,893.9813,1.6706,0.00064953,895.2965,896.5397
58,2,2,1,0.25,0,0,11.375,1,897.063,908.4351,908.9437,0,911.1171,2.1734,0.00064953,911.937,
59,3,2,1,0.28,1,0,10.5,1,913.6878,924.193,924.6933,0,926.4682,1.7749,0.000651,927.6892,
60,1,2,1,0.32,0,1,9.625,0,929.4389,939.0701,939.57,1,941.7637,2.1937,0.00066346,942.5691,
61,3,2,3,0.68,1,1,10.5,1,944.3194,954.8332,955.325,1,957.4680000000001,2.1431,0.00064367,958.3157,959.5533
62,1,2,1,0.07,0,1,10.5,0,960.0772,970.5796,971.0795,1,972.7872,1.7077,0.0006443999999999999,974.0674,
63,2,2,2,0.54,1,0,11.375,0,975.8283,987.2073,987.709,1,988.9549,1.2459,0.0006487999999999999,990.6923,991.9336
64,2,2,3,0.75,1,0,10.5,0,992.4431,1002.9556,1003.4555,1,1005.4749,2.0194,0.00065026,1006.4547,1007.6867
65,1,2,1,0.23,0,1,9.625,0,1008.2043,1017.8389999999999,1018.3392,1,1019.6104,1.2712,0.00064953,1021.324,
66,1,2,2,0.5,0,1,10.5,0,1023.0843,1033.5819,1034.0818,1,1036.1535,2.0717,0.00068472,1037.0817,
67,3,2,1,0.14,1,0,11.375,0,1038.8326,1050.2215,1050.7113,0,1052.1136,1.4022,0.0006532,1053.7106,
68,2,2,1,0.32,0,1,9.625,0,1055.4602,1065.0955,1065.5913,1,1067.4333,1.8419999999999999,0.00071038,1068.5905,
69,1,2,2,0.45,0,0,11.375,1,1070.3401,1081.7208,1082.2208,1,1084.0726,1.8518,0.00065393,1085.2053,
70,2,2,2,0.38,1,0,10.5,0,1086.9697,1097.4781,1097.9784,1,1099.853,1.8747,0.00067519,1100.9664,1102.2003
71,3,2,3,0.76,1,1,9.625,0,1102.7161,1112.3519999999999,1112.8523,1,1114.2881,1.4358,0.0006466,1115.8463,1117.0787
72,1,2,1,0.16,0,0,11.375,0,1117.596,1128.9768,1129.4771,1,1130.9599,1.4828,0.00065026,1132.4758,
73,3,3,2,0.39,1,1,9.625,0,1134.2255,1143.8675,1144.3567,0,1146.6155,2.2588,0.00064953,1147.3525,
74,2,3,1,0.24,1,1,10.5,0,1149.1055,1159.6085,1160.1089,0,1162.7507,2.6419,0.00065613,1163.1022,
75,2,3,3,0.86,0,0,11.375,0,1164.8519,1176.2334,1176.7337,1,1178.0226,1.2889,0.00064806,1179.7184,
76,1,3,2,0.56,0,1,9.625,0,1181.4814,1191.1074,1191.6125,1,1192.7822,1.1697,0.00065246,1194.5951,
77,3,3,3,0.81,1,1,10.5,0,1196.3599,1206.8651,1207.3654,0,1209.4777,2.1124,0.00065979,1210.3581,
78,2,3,3,0.94,0,1,10.5,0,1212.1078,1222.6062,1223.1065,1,1224.3096,1.2031,0.00064806,1226.1078,
79,2,3,2,0.51,1,0,11.375,1,1227.8587,1239.235,1239.7479,1,1241.2293,1.4814,0.00064806,1242.7342,1243.9718
80,3,3,1,0.33,1,1,9.625,0,1244.4837,1254.1216,1254.6219,0,1255.7967,1.1748,0.00066419,1257.614,
81,1,3,2,0.42,0,0,11.375,0,1259.3637,1270.7465,1271.2468,1,1272.7003,1.4536,0.00064953,1274.2436,
82,1,3,3,0.69,0,0,10.5,0,1275.999,1286.5042,1286.9908,1,1288.0279,1.0371,0.00064953,1289.99,
83,2,3,3,0.72,0,0,10.5,0,1291.7401,1302.254,1302.7539,1,1304.0038,1.2499,0.00064953,1305.7469,
84,1,3,1,0.12,0,0,10.5,1,1307.5027,1318.003,1318.5033,1,1320.3953,1.892,0.00064733,1321.4995,
85,3,3,2,0.55,1,0,10.5,1,1323.2491,1333.7607,1334.2633,1,1336.1629999999998,1.8997,0.00064733,1337.2458,1338.4854
86,1,3,1,0.21,0,0,10.5,1,1338.9966,1349.5098,1350.0098,1,1352.0825,2.0727,0.00064953,1353.0035,
87,3,3,2,0.47,1,0,10.5,0,1354.7586,1365.2596,1365.7598,1,1368.3218,2.562,0.0006466,1368.7553,1369.9923
88,3,3,1,0.12,1,1,9.625,1,1370.5121,1380.1362,1380.6361,0,1382.2095,1.5734,0.000651,1383.6353,
89,2,3,1,0.17,1,1,10.5,1,1385.3861,1395.8913,1396.399,1,1397.4332,1.0342,0.000651,1399.3817,1400.6228
90,1,3,2,0.64,0,0,11.375,0,1401.1438,1412.5161,1413.0163,1,1414.329,1.3127,0.00065833,1416.0178,
91,1,3,1,0.05,0,0,10.5,0,1417.7685,1428.2751,1428.7751,1,1430.9928,2.2177,0.0006466,1431.7587,
92,1,3,3,0.85,0,1,9.625,0,1433.5264,1443.1551,1443.655,1,1446.6301,2.9751,0.00065759,1446.6494,
93,1,3,1,0.29,0,1,10.5,0,1448.4039,1458.9055,1459.4058,1,1462.24,2.8342,0.0006466,1462.4007,
94,1,3,3,0.77,1,0,11.375,0,1464.1581,1475.5311,1476.031,1,1477.7517,1.7207,0.00064513,1479.0303,1480.2627
95,3,3,1,0.17,1,0,10.5,0,1480.7829,1491.2775,1491.7883,0,1492.9594,1.1711,0.00065466,1494.7767,
96,2,3,3,0.78,1,1,9.625,0,1496.5262,1506.1621,1506.6623,1,1508.4789,1.8166,0.00065246,1509.6565,1510.8925
97,2,3,2,0.43,1,1,10.5,0,1511.4146,1521.9205,1522.4204,1,1524.8382,2.4178,0.00064806,1525.4048,1526.6470000000002
98,3,3,3,0.65,1,1,10.5,0,1527.1723,1537.6836,1538.1668,1,1539.9424,1.7755,0.0006487999999999999,1541.1660000000002,1542.4017
99,3,3,3,0.73,0,0,11.375,1,1542.9157,1554.3024,1554.8026,99,,,,1557.7955,
100,2,3,1,0.3,0,0,10.5,1,1559.5452,1570.0433,1570.5437,1,1572.1892,1.6455,0.00065173,1573.5451,
101,1,3,3,0.9,0,0,10.5,0,1575.2959,1585.8012,1586.3058,1,1587.3972,1.0914,0.00065393,1589.3027,
102,3,3,1,0.26,1,1,9.625,1,1591.0547,1600.6859,1601.1754,0,1602.6529,1.4775,0.00065173,1604.1766,
103,1,3,2,0.48,0,1,10.5,1,1605.9277,1616.4329,1616.9331,1,1618.2205,1.2874,0.0006487999999999999,1619.9314,
104,2,3,1,0.08,0,0,11.375,0,1621.6853,1633.0618,1633.5617,0,1635.2999,1.7382,0.00064587,1636.5442,
105,3,3,3,0.9,1,1,9.625,0,1638.3106,1647.9317,1648.4417,1,1649.9156,1.474,0.00064953,1651.4332,1652.6674
106,2,3,2,0.6,1,1,10.5,1,1653.1842,1663.6894,1664.1897,1,1666.3388,2.1492,0.00065393,1667.1872,1668.4205
107,2,3,2,0.35,0,1,10.5,0,1668.9419,1679.4471,1679.9474,1,1681.9624,2.015,0.00064806,1682.9337,
108,3,3,2,0.6,1,1,10.5,1,1684.6833,1695.1977,1695.6975,1,1697.3783,1.6807,0.00064367,1698.6898,1699.9260000000002
