Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
24,2,1,2,0.49,1,0,11.375,1,361.4679,372.8401,373.3403,1,374.3313,0.991,0.00065099,376.3363,377.5725
25,2,1,2,0.57,0,1,9.625,0,378.0925,387.717,388.2169,1,389.42699999999996,1.2101,0.00066638,391.2161,
26,2,1,1,0.22,1,1,10.5,1,392.9663,403.4712,403.9797,1,405.5862,1.6065,0.00064952,406.9623,408.2026
27,1,1,2,0.4,1,0,11.375,1,408.7238,420.0959,420.5961,1,421.7378,1.1417,0.00066198,423.5975,424.8313
28,2,1,1,0.27,1,0,10.5,1,425.3484,435.8553,436.3552,1,437.417,1.0618,0.00064586,439.3382,440.5838
29,1,1,3,0.88,0,0,10.5,1,441.1058,451.6109,452.1112,1,453.4404,1.3292,0.00064659,455.1006,
30,3,1,1,0.09,1,1,9.625,0,456.8502,466.4845,466.9848,0,468.7201,1.7353,0.00064879,469.9803,
31,3,1,2,0.44,1,1,10.5,1,471.7371,482.2422,482.7424,0,484.7675,2.025,0.00065685,485.727,
32,3,1,3,0.95,1,0,11.375,0,487.4781,498.8668,499.36699999999996,1,501.351,1.984,0.00065465,502.3558,503.5963
33,2,1,3,0.75,1,0,10.5,1,504.1054,514.6195,515.1245,1,516.1739,1.0494,0.00072283,518.109,519.3498
34,2,1,1,0.06,1,0,10.5,0,519.8681,530.3655,530.8655,0,533.3256,2.4602,0.00065099,533.8666,
35,2,1,3,0.83,0,1,9.625,0,535.6175,545.2454,545.7453,1,547.1012,1.3559,0.00064952,548.7445,
36,1,1,3,0.66,0,1,10.5,1,550.4941,560.9963,561.4966,1,562.7642,1.2676,0.00064439,564.4978,
37,3,2,3,0.84,1,1,10.5,1,566.2488,576.7544,577.2543,1,578.428,1.1736,0.00065099,580.2388,581.4829
38,1,2,3,0.93,0,1,10.5,0,582.0063,592.5006,593.0116,1,594.2831,1.2715,0.00065759,595.9996,
39,3,2,1,0.2,1,0,11.375,1,597.7493,609.136,609.6362,0,611.2108,1.5746,0.00067005,612.6289,
40,3,2,2,0.41,1,1,9.625,1,614.3786,624.0096,624.5099,0,626.7697,2.2597,0.00065978,627.5112,
41,1,2,2,0.59,0,1,10.5,1,629.2621,639.7672,640.2675,1,641.4653,1.1978,0.00069131,643.2548,
42,1,2,3,0.85,0,1,10.5,1,645.0045,655.5186,656.0185,1,657.4564,1.4378,0.0023260999999999998,659.0097,
43,3,2,3,0.92,1,0,11.375,1,660.7673,672.1326,672.6495,1,673.6559,1.0064,0.00084599,675.6342,676.8729
44,2,2,3,0.8,0,1,9.625,0,677.3851,687.023,687.5276,1,688.7116,1.1840000000000002,0.00065612,690.51,
45,1,2,2,0.37,0,1,10.5,0,692.2598,702.7805,703.2808,1,704.4391,1.1583,0.00064952,706.2655,
46,1,2,3,0.8,1,1,10.5,1,708.0226,718.538,719.0383,1,719.9902,0.95196,0.00065612,722.0229,723.2548
47,2,2,2,0.62,0,1,10.5,0,723.7738,734.2829,734.7828,1,736.1256,1.3428,0.00065319,737.7653,
48,2,2,1,0.11,1,1,10.5,0,739.5316,750.0364,750.5456,0,752.6132,2.0676,0.00064952,753.528,
49,3,2,2,0.5,1,0,11.375,0,755.2777,766.6610000000001,767.1613,1,768.7328,1.5715,0.00067078,770.1573,771.3892
50,3,2,2,0.63,1,1,9.625,0,771.9134,781.538,782.038,1,783.1078,1.0699,0.00064879,785.0369999999999,786.268
51,2,2,3,0.89,0,0,11.375,1,786.7872,798.1673,798.6763,1,799.8756,1.1993,0.00065465,801.6609,
52,1,2,3,0.71,0,1,9.625,0,803.416,813.0471,813.55,1,814.7145,1.1645,0.00064805,816.5346,
53,2,2,1,0.19,1,0,11.375,1,818.2855,829.6764,830.1746,0,832.2101,2.0355,0.00066492,833.1591,
54,2,2,2,0.46,0,0,10.5,1,834.9102,845.4225,845.9224,1,846.938,1.0155,0.00064879,848.9217,
55,3,2,1,0.07,0,1,9.625,0,850.6712,860.3056,860.8022,0,862.4489,1.6467,0.00066712,863.7905,
56,3,2,2,0.55,1,0,11.375,1,865.5509,876.9149,877.4315,1,879.4247,1.9932,0.00074189,880.415,881.6584
57,2,2,3,0.67,1,1,9.625,1,882.1659,891.8039,892.3111,1,893.3917,1.0805,0.00065025,895.2937,896.5366
58,2,2,1,0.25,0,0,11.375,1,897.0564,908.4285,908.9287,0,910.7672,1.8385,0.00064879,911.93,
59,3,2,1,0.28,1,0,10.5,1,913.6809,924.1867,924.6866,0,926.0946,1.4080000000000001,0.00065392,927.6859,
60,1,2,1,0.32,0,1,9.625,0,929.4385,939.0665,939.5664,1,941.1577,1.5913,0.00064732,942.5614,
61,3,2,3,0.68,1,1,10.5,1,944.315,954.8125,955.3177,1,956.4775,1.1598,0.00066052,958.3116,959.5469
62,1,2,1,0.07,0,1,10.5,0,960.0697,970.5587,971.0754,0,972.5168,1.4415,0.00066858,974.0596,
63,2,2,2,0.54,1,0,11.375,0,975.8104,987.1993,987.6996,1,989.1804,1.4808,0.00072943,990.6871,991.9289
64,2,2,3,0.75,1,0,10.5,0,992.4518,1002.951,1003.4509,1,1004.6114,1.1605,0.00076242,1006.4501,1007.6835
65,1,2,1,0.23,0,1,9.625,0,1008.1996,1017.8307,1018.3307,1,1019.7312,1.4005,0.00064952,1021.3297,
66,1,2,2,0.5,0,1,10.5,0,1023.0794,1033.5768,1034.0884,1,1035.8261,1.7377,0.00065465,1037.076,
67,3,2,1,0.14,1,0,11.375,0,1038.8255,1050.2060000000001,1050.7129,0,1051.9215,1.2085,0.00067225,1053.7053,
68,2,2,1,0.32,0,1,9.625,0,1055.4548,1065.0864,1065.5867,1,1066.8968,1.3101,0.00065319,1068.5848,
69,1,2,2,0.45,0,0,11.375,1,1070.3346,1081.7109,1082.2151,1,1083.2403,1.0252,0.00065319,1085.2127,
70,2,2,2,0.38,1,0,10.5,0,1086.9639,1097.4686,1097.9688,1,1099.1516,1.1829,0.00065539,1100.9603,1102.198
71,3,2,3,0.76,1,1,9.625,0,1102.721,1112.3423,1112.8425,1,1113.7435,0.90102,0.00068031,1115.8439,1117.0762
72,1,2,1,0.16,0,0,11.375,0,1117.5947,1128.9704,1129.4703,1,1131.5504,2.0802,0.00064732,1132.4693,
73,3,3,2,0.39,1,1,9.625,0,1134.2193,1143.8501,1144.3575,0,1145.5901,1.2326,0.00067518,1147.3492,
74,2,3,1,0.24,1,1,10.5,0,1149.0988,1159.598,1160.115,1,1161.9414,1.8263,0.00065319,1163.0997,1164.3348
75,2,3,3,0.86,0,0,11.375,0,1164.8506,1176.2394,1176.7255,1,1177.9967,1.2713,0.00065539,1179.7247,
76,1,3,2,0.56,0,1,9.625,0,1181.4752,1191.1131,1191.6134,1,1192.6764,1.063,0.00066052,1194.6043,
77,3,3,3,0.81,1,1,10.5,0,1196.354,1206.8681,1207.3542,1,1208.4036,1.0494,0.00065245,1210.3556,1211.5933
78,2,3,3,0.94,0,1,10.5,0,1212.1168,1222.6143,1223.1142,1,1224.0751,0.9609200000000001,0.00065612,1226.1133,
79,2,3,2,0.51,1,0,11.375,1,1227.8639,1239.2436,1239.7435,1,1241.4185,1.675,0.00065319,1242.7426,1243.9747
80,3,3,1,0.33,1,1,9.625,0,1244.4923,1254.1265,1254.6267,0,1256.5616,1.9349,0.00064586,1257.6113,
81,1,3,2,0.42,0,0,11.375,0,1259.372,1270.7526,1271.2525,1,1272.201,0.94852,0.00065539,1274.2359,
82,1,3,3,0.69,0,0,10.5,0,1276.0013,1286.4988,1286.9987,1,1288.193,1.1943,0.00065539,1289.9977,
83,2,3,3,0.72,0,0,10.5,0,1291.7475,1302.2494,1302.7497,1,1303.8643,1.1147,0.00090464,1305.7509,
84,1,3,1,0.12,0,0,10.5,1,1307.5019,1318.0078,1318.5078,1,1319.9279,1.4201,0.00065612,1321.4918,
85,3,3,2,0.55,1,0,10.5,1,1323.2565,1333.7644,1334.2539,1,1335.7907,1.5368,0.00065392,1337.2531,1338.4891
86,1,3,1,0.21,0,0,10.5,1,1339.0026,1349.5168,1350.0167,1,1351.3024,1.2856,0.00064732,1353.0069,
87,3,3,2,0.47,1,0,10.5,0,1354.7577,1365.263,1365.7629,0,1367.3495,1.5865,0.00064732,1368.7643,
88,3,3,1,0.12,1,1,9.625,1,1370.5152,1380.1427,1380.6426,0,1382.1170000000002,1.4744,0.00064659,1383.6381,
89,2,3,1,0.17,1,1,10.5,1,1385.3914,1395.894,1396.3942,0,1398.2362,1.8419999999999999,0.00064732,1399.388,
90,1,3,2,0.64,0,0,11.375,0,1401.1376,1412.5186,1413.0188,1,1414.4677,1.4488,0.00065172,1416.0201,
91,1,3,1,0.05,0,0,10.5,0,1417.7711,1428.2644,1428.7763,0,1430.4034,1.6269999999999998,0.00065905,1431.7634,
92,1,3,3,0.85,0,1,9.625,0,1433.5131,1443.1498,1443.6501,1,1444.9548,1.3047,0.00067591,1446.6431,
93,1,3,1,0.29,0,1,10.5,0,1448.4023,1458.8906,1459.3908,1,1460.7382,1.3474,0.00065612,1462.3923,
94,1,3,3,0.77,1,0,11.375,0,1464.1431,1475.5363,1476.0322,1,1477.4971,1.4649,0.00073089,1479.0187,1480.2612
95,3,3,1,0.17,1,0,10.5,0,1480.7684,1491.2824,1491.7823,0,1493.3533,1.5709,0.00065539,1494.7814,
96,2,3,3,0.78,1,1,9.625,0,1496.5311,1506.1464,1506.6634,1,1507.6962,1.0328,0.00065612,1509.648,1510.8902
97,2,3,2,0.43,1,1,10.5,0,1511.4108,1521.9083,1522.4082,1,1524.1681,1.7599,0.00077781,1525.4073,1526.6435
98,3,3,3,0.65,1,1,10.5,0,1527.1568,1537.6614,1538.1617,1,1539.5191,1.3574,0.00064879,1541.1631,1542.3973
99,3,3,3,0.73,0,0,11.375,1,1542.9198,1554.286,1554.7863,1,1556.0706,1.2843,0.00065465,1557.7877,
100,2,3,1,0.3,0,0,10.5,1,1559.5385,1570.0466,1570.5465,1,1572.2057,1.6592,0.00065025,1573.5456,
101,1,3,3,0.9,0,0,10.5,0,1575.2961,1585.8011,1586.3013,1,1587.5251,1.2238,0.00065465,1589.2918,
102,3,3,1,0.26,1,1,9.625,1,1591.0413,1600.6749,1601.1751,0,1602.4289,1.2538,0.00065025,1604.1765,
103,1,3,2,0.48,0,1,10.5,1,1605.9273,1616.4324,1616.9352,1,1618.2519,1.3167,0.00065172,1619.9178,
104,2,3,1,0.08,0,0,11.375,0,1621.6683,1633.057,1633.5571,0,1635.2196,1.6626,0.00064732,1636.547,
105,3,3,3,0.9,1,1,9.625,0,1638.3094,1647.9307,1648.4309,1,1649.4508,1.0198,0.00066198,1651.4324,1652.665
106,2,3,2,0.6,1,1,10.5,1,1653.1832,1663.6906,1664.1905,1,1665.4091,1.2186,0.0022249,1667.1731,1668.4181
107,2,3,2,0.35,0,1,10.5,0,1668.9407,1679.4368,1679.9460000000001,1,1681.2817,1.3357,0.00064879,1682.9357,
108,3,3,2,0.6,1,1,10.5,1,1684.6854,1695.1865,1695.6995,1,1697.1854,1.4859,0.0019383,1698.6879999999999,1699.9236
