Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
17,2,1,2,0.4,0,0,11.375,0,251.1882,262.5884,263.0886,1,264.8181,1.7294,0.00067958,266.0681,
18,1,1,1,0.18,0,0,10.5,1,267.8177,278.3319,278.8463,1,280.0899,1.2436,0.0006377999999999999,281.8143,
19,1,1,3,0.74,0,0,10.5,0,283.5652,294.0949,294.5948,1,296.6088,2.0140000000000002,0.0019280999999999999,297.5718,
20,3,1,2,0.52,1,0,10.5,1,299.3228,309.8446,310.3448,1,311.7527,1.4079,0.00064659,313.3235,314.5567
21,1,1,1,0.34,0,1,9.625,0,315.0804,324.721,325.2209,1,326.472,1.2511,0.00065759,328.2034,
22,3,1,3,0.7,1,0,11.375,1,329.9543,341.3504,341.8503,1,343.2639,1.4136,0.0006377999999999999,344.82800000000003,346.0621
23,2,1,2,0.65,0,1,9.625,0,346.5826,356.2302,356.7301,1,357.983,1.2529,0.00064073,359.702,
24,2,1,2,0.49,1,0,11.375,1,361.4623,372.8597,373.3596,1,374.6306,1.271,0.00064293,376.3266,377.5673
25,2,1,2,0.57,0,1,9.625,0,378.0777,387.7323,388.2394,1,390.0142,1.7748,0.00066272,391.2052,
26,2,1,1,0.22,1,1,10.5,1,392.9681,403.4899,403.9901,1,405.5497,1.5596,0.00064879,406.958,408.1979
27,1,1,2,0.4,1,0,11.375,1,408.7178,420.1152,420.6151,1,421.9013,1.2861,0.00064439,423.5828,424.8261
28,2,1,1,0.27,1,0,10.5,1,425.3504,435.8615,436.3725,1,438.4365,2.0641,0.00064073,439.3439,440.5796
29,1,1,3,0.88,0,0,10.5,1,441.0936,451.6245,452.1243,1,453.4846,1.3603,0.00065759,455.098,
30,3,1,1,0.09,1,1,9.625,0,456.8565,466.4708,466.9875,0,469.3716,2.3841,0.00064366,469.972,
31,3,1,2,0.44,1,1,10.5,1,471.7228,482.2506,482.7505,1,485.4352,2.6847,0.00064513,485.733,486.963
32,3,1,3,0.95,1,0,11.375,0,487.4825,498.88,499.3799,1,501.3228,1.9429,0.00063926,502.3542,503.5914
33,2,1,3,0.75,1,0,10.5,1,504.11199999999997,514.627,515.1272,1,516.5941,1.4668,0.00063926,518.1118,519.347
34,2,1,1,0.06,1,0,10.5,0,519.8628,530.3892,530.8892,0,532.9455,2.0563,0.00064586,533.8696,
35,2,1,3,0.83,0,1,9.625,0,535.6213,545.2691,545.769,1,547.4733,1.7043,0.00064953,548.7434,
36,1,1,3,0.66,0,1,10.5,1,550.5011,561.0161,561.4995,1,563.6649,2.1653,0.00065173,564.4977,
37,3,2,3,0.84,1,1,10.5,1,566.2519,576.7617,577.274,1,578.6162,1.3422,0.00064073,580.2441,581.4824
38,1,2,3,0.93,0,1,10.5,0,581.9938,592.5246,593.0245,1,594.7758,1.7513,0.00064659,595.9995,
39,3,2,1,0.2,1,0,11.375,1,597.7567,609.1394,609.6396,0,612.4075,2.7679,0.00064953,612.6243,
40,3,2,2,0.41,1,1,9.625,1,614.3752,624.0299,624.5171,0,627.4863,2.9692,0.00065026,627.4997,
41,1,2,2,0.59,0,1,10.5,1,629.2493,639.7708,640.2801,1,641.2946,1.0145,0.00064146,643.2557,
42,1,2,3,0.85,0,1,10.5,1,645.0122,655.5284,656.0287,1,657.4697,1.4409999999999998,0.00066932,659.0133,
43,3,2,3,0.92,1,0,11.375,1,660.7643,672.1559,672.6558,1,674.2058,1.55,0.00065466,675.6382,676.8709
44,2,2,3,0.8,0,1,9.625,0,677.3889999999999,687.0357,687.5356,1,689.1653,1.6296,0.00067299,690.5181,
45,1,2,2,0.37,0,1,10.5,0,692.2678,702.7847,703.285,1,704.9086,1.6236,0.00064586,706.2696,
46,1,2,3,0.8,1,1,10.5,1,708.0205,718.5283,719.0282,1,720.14,1.1118,0.00064439,722.0108,723.2531
47,2,2,2,0.62,0,1,10.5,0,723.7781,734.2832,734.7835,1,736.3476,1.5641,0.00064219,737.7736,
48,2,2,1,0.11,1,1,10.5,0,739.5235,750.0242,750.5244,0,753.1385,2.6141,0.00070451,753.5258,
49,3,2,2,0.5,1,0,11.375,0,755.2767,766.6503,767.1502,0,770.1223,2.972,0.00065612,770.1505,
50,3,2,2,0.63,1,1,9.625,0,771.9014,781.5302,782.03,1,784.9618,2.9318,0.00068105,785.0291,786.2637
51,2,2,3,0.89,0,0,11.375,1,786.7789,798.1641,798.6644,1,800.1694,1.505,0.00065026,801.6586,
52,1,2,3,0.71,0,1,9.625,0,803.4083,813.0394,813.5393,1,814.7852,1.2459,0.00064733,816.5228,
53,2,2,1,0.19,1,0,11.375,1,818.2905,829.6688,830.1687,1,832.7283,2.5596,0.00064953,833.1642,834.3973
54,2,2,2,0.46,0,0,10.5,1,834.9175,845.4318,845.9317,1,847.2479,1.3162,0.00069424,848.9142,
55,3,2,1,0.07,0,1,9.625,0,850.6728,860.295,860.7948,0,862.3116,1.5168,0.00066565,863.7959,
56,3,2,2,0.55,1,0,11.375,1,865.5466,876.9243,877.4358,99,,,,880.4234,
57,2,2,3,0.67,1,1,9.625,1,882.1731,891.8042,892.3041,1,893.711,1.4069,0.00064659,895.2942,896.5334
58,2,2,1,0.25,0,0,11.375,1,897.0529,908.4341,908.9344,1,910.5584,1.624,0.00064513,911.919,
59,3,2,1,0.28,1,0,10.5,1,913.6823,924.1799,924.6798,0,926.3175,1.6377,0.00063926,927.6791,
60,1,2,1,0.32,0,1,9.625,0,929.4286,939.0597,939.5597,1,941.3012,1.7415,0.00064,942.5505,
61,3,2,3,0.68,1,1,10.5,1,944.3084,954.8066,955.3068,0,957.7727,2.4659,0.00064366,958.3081,
62,1,2,1,0.07,0,1,10.5,0,960.059,970.5642,971.0644,1,973.3404,2.276,0.00064439,974.0513,
63,2,2,2,0.54,1,0,11.375,0,975.8009,987.1984,987.6891,1,989.3241,1.6349,0.00064219,990.6906,991.9225
64,2,2,3,0.75,1,0,10.5,0,992.4471,1002.9465,1003.4468,1,1004.9152,1.4684,0.00067445,1006.4439,1007.6769
65,1,2,1,0.23,0,1,9.625,0,1008.199,1017.8244,1018.3243,1,1020.1469,1.8227,0.00065832,1021.322,
66,1,2,2,0.5,0,1,10.5,0,1023.0732,1033.578,1034.0949,1,1035.4186,1.3236,0.00065979,1037.0698,
67,3,2,1,0.14,1,0,11.375,0,1038.8196,1050.2168,1050.7197,0,1052.2499,1.5302,0.00066639,1053.7044,
68,2,2,1,0.32,0,1,9.625,0,1055.4552,1065.0967,1065.6081,1,1067.1932,1.5852,0.00064879,1068.5791,
69,1,2,2,0.45,0,0,11.375,1,1070.3291,1081.7094,1082.2094,1,1083.6007,1.3913,0.00064733,1085.203,
70,2,2,2,0.38,1,0,10.5,0,1086.9582,1097.4589,1097.9591,1,1100.1766,2.2175,0.00064146,1100.9549,1102.1912
71,3,2,3,0.76,1,1,9.625,0,1102.7112,1112.3357,1112.8356,1,1114.9923,2.1567,0.00067958,1115.8347,1117.0696
72,1,2,1,0.16,0,0,11.375,0,1117.5854,1128.9741,1129.465,1,1130.9112,1.4462,0.00065612,1132.4642,
73,3,3,2,0.39,1,1,9.625,0,1134.2138,1143.8449,1144.3483,1,1145.6789,1.3306,0.00064219,1147.3328,1148.5747
74,2,3,1,0.24,1,1,10.5,0,1149.0936,1159.6056,1160.0910000000001,1,1161.8543,1.7632,0.00066932,1163.0905,1164.3301
75,2,3,3,0.86,0,0,11.375,0,1164.8414,1176.2303,1176.7306,1,1178.046,1.3154,0.00064439,1179.7196,
76,1,3,2,0.56,0,1,9.625,0,1181.4693,1191.1042,1191.6044,1,1193.9497,2.3453,0.00067299,1194.5994,
77,3,3,3,0.81,1,1,10.5,0,1196.3491,1206.8467,1207.3621,1,1208.5731,1.2111,0.00064219,1210.3468,1211.5854
78,2,3,3,0.94,0,1,10.5,0,1212.0977,1222.6195,1223.1096,1,1224.3885,1.2789,0.00064879,1226.1043,
79,2,3,2,0.51,1,0,11.375,1,1227.8584,1239.2274,1239.739,1,1241.2841,1.5451,0.00065539,1242.729,1243.9662
80,3,3,1,0.33,1,1,9.625,0,1244.4878,1254.1189,1254.6182,0,1256.0594,1.4412,0.00064146,1257.6028,
81,1,3,2,0.42,0,0,11.375,0,1259.3538,1270.7427,1271.243,1,1272.5710000000001,1.328,0.00069058,1274.2307,
82,1,3,3,0.69,0,0,10.5,0,1275.9805,1286.5003,1286.9945,1,1288.4108,1.4163,0.00064513,1289.9853,
83,2,3,3,0.72,0,0,10.5,0,1291.7434,1302.2413,1302.7415,1,1304.938,2.1965,0.00064,1305.7428,
84,1,3,1,0.12,0,0,10.5,1,1307.4938,1317.9989,1318.4992,1,1320.0417,1.5426,0.00063926,1321.4862,
85,3,3,2,0.55,1,0,10.5,1,1323.236,1333.7502,1334.2501,0,1335.889,1.6389,0.00064073,1337.2415,
86,1,3,1,0.21,0,0,10.5,1,1338.9989,1349.4975,1349.9977,1,1351.2648,1.2671,0.00064733,1352.9991,
87,3,3,2,0.47,1,0,10.5,0,1354.7499,1365.2551,1365.7553,0,1367.2563,1.501,0.00064073,1368.7418,
88,3,3,1,0.12,1,1,9.625,1,1370.4916,1380.1289,1380.6292,99,,,,1383.6218,
89,2,3,1,0.17,1,1,10.5,1,1385.3814,1395.8866,1396.3868,0,1398.5031,2.1163,0.00068252,1399.3714,
90,1,3,2,0.64,0,0,11.375,0,1401.1343,1412.5113,1413.0115,1,1414.1748,1.1633,0.00064146,1415.9973,
91,1,3,1,0.05,0,0,10.5,0,1417.747,1428.2613,1428.7611,1,1430.9185,2.1573,0.00064366,1431.7603,
92,1,3,3,0.85,0,1,9.625,0,1433.51,1443.1428,1443.6429999999998,1,1445.0061,1.3631,0.00064879,1446.6277,
93,1,3,1,0.29,0,1,10.5,0,1448.39,1458.8874,1459.3873,1,1460.7812,1.3939,0.00065026,1462.3864,
94,1,3,3,0.77,1,0,11.375,0,1464.1362,1475.5251,1476.0167,1,1477.317,1.3003,0.00064293,1479.016,1480.2484
95,3,3,1,0.17,1,0,10.5,0,1480.7655,1491.266,1491.7663,0,1493.4843,1.7180000000000002,0.00064293,1494.7675,
96,2,3,3,0.78,1,1,9.625,0,1496.5185,1506.1428,1506.6428,1,1507.8837,1.2409,0.00064073,1509.6421,1510.8787
97,2,3,2,0.43,1,1,10.5,0,1511.3924,1521.8975,1522.4058,1,1523.9077,1.5019,0.00064733,1525.399,1526.6331
98,3,3,3,0.65,1,1,10.5,0,1527.1545,1537.6521,1538.1553,0,1539.8671,1.7119,0.00064439,1541.1513,
99,3,3,3,0.73,0,0,11.375,1,1542.9076,1554.2816,1554.7815,1,1555.8904,1.1089,0.00064146,1557.7814,
100,2,3,1,0.3,0,0,10.5,1,1559.5323,1570.0375,1570.5377,0,1572.6661,2.1284,0.00065099,1573.5269,
101,1,3,3,0.9,0,0,10.5,0,1575.2766,1585.7784,1586.2908,1,1587.5695,1.2787,0.00064586,1589.2801,
102,3,3,1,0.26,1,1,9.625,1,1591.0394,1600.654,1601.1691,0,1603.0088,1.8397,0.00065099,1604.1539,
103,1,3,2,0.48,0,1,10.5,1,1605.9048,1616.4170000000001,1616.9169,1,1618.6483,1.7314,0.00064293,1619.9161,
104,2,3,1,0.08,0,0,11.375,0,1621.6657,1633.0345,1633.5462,0,1636.2797,2.7335,0.00063926,1636.5361,
105,3,3,3,0.9,1,1,9.625,0,1638.2952,1647.9262,1648.4261,1,1650.2716,1.8455,0.00065026,1651.41,1652.6529999999998
106,2,3,2,0.6,1,1,10.5,1,1653.175,1663.6725,1664.1724,1,1665.3588,1.1864,0.00067005,1667.1717,1668.4074
107,2,3,2,0.35,0,1,10.5,0,1668.9212,1679.4355,1679.924,1,1681.9584,2.0344,0.0006377999999999999,1682.9254,
108,3,3,2,0.6,1,1,10.5,1,1684.6762,1695.1818,1695.6816,0,1697.2701,1.5885,0.00065319,1698.6661,
