Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
56,3,2,2,0.55,1,0,11.375,1,865.5479,876.9453,877.4452,1,878.7577,1.3124,0.00020307,880.4269,881.6572
57,2,2,3,0.67,1,1,9.625,1,882.1788,891.8253,892.3252,1,893.9016,1.5765,0.00049558,895.2934,896.5367
58,2,2,1,0.25,0,0,11.375,1,897.0574,908.4414,908.9587,1,910.7410000000001,1.7823,0.00027345,911.9285,
59,3,2,1,0.28,1,0,10.5,1,913.6805,924.2012,924.7096,0,925.7571,1.0475,0.00055349,927.6836,
60,1,2,1,0.32,0,1,9.625,0,929.4333,939.0755,939.581,1,940.965,1.3839,0.00079688,942.5636,
61,3,2,3,0.68,1,1,10.5,1,944.3146,954.8275,955.3275,0,956.6119,1.2845,0.00027198,958.3134,
62,1,2,1,0.07,0,1,10.5,0,960.0655,970.5906,971.0905,1,972.5555,1.465,0.00028005,974.0644,
63,2,2,2,0.54,1,0,11.375,0,975.8163,987.2124,987.7130000000001,1,989.4512,1.7382,0.00033869,990.6859,991.9262
64,2,2,3,0.75,1,0,10.5,0,992.4356,1002.9666,1003.4665,1,1004.2267,0.76026,0.00031157,1006.4337,1007.6801
65,1,2,1,0.23,0,1,9.625,0,1008.2024,1017.8465,1018.3471,1,1019.7065,1.3594,0.00026832,1021.3168,
66,1,2,2,0.5,0,1,10.5,0,1023.0786,1033.5973,1034.0979,1,1034.8184,0.7204699999999999,0.00045013,1037.0753,
67,3,2,1,0.14,1,0,11.375,0,1038.825,1050.2225,1050.7224,0,1051.6578,0.9353899999999999,0.00028664,1053.7048,
68,2,2,1,0.32,0,1,9.625,0,1055.4549,1065.1024,1065.6023,1,1066.8813,1.2790000000000001,0.00030277,1068.5694,
69,1,2,2,0.45,0,0,11.375,1,1070.3345,1081.7319,1082.2348,1,1083.2811,1.0463,0.00027565,1085.2047,
70,2,2,2,0.38,1,0,10.5,0,1086.964,1097.4851,1097.9857,99,,,,1100.9607,
71,3,2,3,0.76,1,1,9.625,0,1102.7105,1112.3517,1112.8582,99,,,,1115.8387,
72,1,2,1,0.16,0,0,11.375,0,1117.5908,1128.9712,1129.4877,1,1131.5119,2.0242,0.00029397,1132.4572,
73,3,3,2,0.39,1,1,9.625,0,1134.2199,1143.8533,1144.3539,1,1145.5837,1.2297,0.00036802,1147.3404,1148.5755
74,2,3,1,0.24,1,1,10.5,0,1149.0925,1159.6142,1160.1141,0,1161.0874,0.9733200000000001,0.00043253,1163.0965,
75,2,3,3,0.86,0,0,11.375,0,1164.8463,1176.2437,1176.7436,1,1178.3267,1.5831,0.00028811,1179.7098,
76,1,3,2,0.56,0,1,9.625,0,1181.4785,1191.1237,1191.6235,99,,,,1194.593,
77,3,3,3,0.81,1,1,10.5,0,1196.3556,1206.8566,1207.374,99,,,,1210.3524,
78,2,3,3,0.94,0,1,10.5,0,1212.1022,1222.6243,1223.1249,99,,,,1226.0989,
79,2,3,2,0.51,1,0,11.375,1,1227.8484,1239.2595,1239.7601,99,,,,1242.7299,
80,3,3,1,0.33,1,1,9.625,0,1244.4819,1254.126,1254.6266,0,1255.765,1.1384,0.00030864,1257.6085,
81,1,3,2,0.42,0,0,11.375,0,1259.3652,1270.7555,1271.2618,99,,,,1274.238,
82,1,3,3,0.69,0,0,10.5,0,1275.9876,1286.5121,1287.0126,1,1288.0521,1.0394,0.00023239,1289.9844,
83,2,3,3,0.72,0,0,10.5,0,1291.7343,1302.2482,1302.7649,99,,,,1305.7473,
84,1,3,1,0.12,0,0,10.5,1,1307.4971,1318.0138,1318.5144,99,,,,1321.4939,
85,3,3,2,0.55,1,0,10.5,1,1323.2434,1333.7478,1334.2742,99,,,,1337.2517,
86,1,3,1,0.21,0,0,10.5,1,1339.0038,1349.5155,1350.0208,99,,,,1353.0033,
87,3,3,2,0.47,1,0,10.5,0,1354.7546,1365.2506,1365.767,99,,,,1368.7535,
88,3,3,1,0.12,1,1,9.625,1,1370.5055,1380.1496,1380.6502,99,,,,1383.6296,
89,2,3,1,0.17,1,1,10.5,1,1385.3793,1395.9004,1396.401,99,,,,1399.376,
90,1,3,2,0.64,0,0,11.375,0,1401.1257,1412.5232,1413.0231,99,,,,1416.006,
91,1,3,1,0.05,0,0,10.5,0,1417.7579999999998,1428.2865,1428.787,1,1430.2091,1.422,0.0003343,1431.7569,
92,1,3,3,0.85,0,1,9.625,0,1433.5183,1443.1495,1443.6661,1,1445.7366,2.0705,0.00034383,1446.6401,
93,1,3,1,0.29,0,1,10.5,0,1448.3922,1458.9039,1459.4125,99,,,,1462.391,
94,1,3,3,0.77,1,0,11.375,0,1464.1447,1475.5255,1476.0253,99,,,,1479.0094,
95,3,3,1,0.17,1,0,10.5,0,1480.7615,1491.2886,1491.7905,99,,,,1494.7709,
96,2,3,3,0.78,1,1,9.625,0,1496.5206,1506.1685,1506.6738,1,1509.1589999999999,2.4852,0.00027931,1509.6435,1510.8804
97,2,3,2,0.43,1,1,10.5,0,1511.4006,1521.9149,1522.4245,0,1524.0467,1.6221,0.00028298,1525.3973,
98,3,3,3,0.65,1,1,10.5,0,1527.1470000000002,1537.6749,1538.1779,99,,,,1541.1452,
99,3,3,3,0.73,0,0,11.375,1,1542.8973,1554.2908,1554.7939,99,,,,1557.7804,
100,2,3,1,0.3,0,0,10.5,1,1559.5325,1570.0442,1570.5538,0,1572.1895,1.6357,0.0003145,1573.5312,
101,1,3,3,0.9,0,0,10.5,0,1575.286,1585.7836,1586.3002,99,,,,1589.2827,
102,3,3,1,0.26,1,1,9.625,1,1591.0342,1600.6803,1601.1801,0,1602.3889,1.2088,0.00034896,1604.1628,
103,1,3,2,0.48,0,1,10.5,1,1605.9123,1616.4291,1616.9297,0,1618.7966,1.8668,0.00037168,1619.9092,
104,2,3,1,0.08,0,0,11.375,0,1621.6588,1633.0643,1633.5561,99,,,,1636.5387,
105,3,3,3,0.9,1,1,9.625,0,1638.2883,1647.9361,1648.4360000000001,1,1649.6757,1.2396,0.00029031,1651.4185,1652.6518
106,2,3,2,0.6,1,1,10.5,1,1653.17,1663.6825,1664.1825,1,1665.4914,1.3089,0.00038121,1667.1689,1668.4065
107,2,3,2,0.35,0,1,10.5,0,1668.9208,1679.4326,1679.9331,99,,,,1682.9281,
108,3,3,2,0.6,1,1,10.5,1,1684.6777,1695.192,1695.684,99,,,,1698.6746,
