Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
95,3,3,1,0.17,1,0,10.5,0,1480.7765,1491.2741,1491.8043,0,1493.0703,1.266,0.00071184,1494.7733,
96,2,3,3,0.78,1,1,9.625,0,1496.523,1506.1708,1506.6707,1,1507.8943,1.2235,0.00071918,1509.6532,1510.891
97,2,3,2,0.43,1,1,10.5,0,1511.4029,1521.9184,1522.4351,99,,,,1525.4013,
98,3,3,3,0.65,1,1,10.5,0,1527.1513,1537.6803,1538.1838,1,1539.2375,1.0537,0.00070745,1541.1628,1542.3964
99,3,3,3,0.73,0,0,11.375,1,1542.9166,1554.3099,1554.7989,1,1556.0848,1.286,0.00070671,1557.7922,
100,2,3,1,0.3,0,0,10.5,1,1559.5419,1570.0562,1570.5643,0,1571.7809,1.2166,0.00070818,1573.5473,
101,1,3,3,0.9,0,0,10.5,0,1575.2973,1585.8193,1586.3025,1,1587.6366,1.3342,0.00072724,1589.296,
102,3,3,1,0.26,1,1,9.625,1,1591.0514,1600.6952,1601.1992,0,1602.4361,1.2369,0.00070598,1604.165,
103,1,3,2,0.48,0,1,10.5,1,1605.9147,1616.4457,1616.9456,0,1618.4039,1.4583,0.00076023,1619.9281,
104,2,3,1,0.08,0,0,11.375,0,1621.6778,1633.0758,1633.5758,0,1634.915,1.3392,0.00071404,1636.5421,
105,3,3,3,0.9,1,1,9.625,0,1638.3086,1647.9412,1648.4551,1,1649.5869,1.1318,0.00071111,1651.4242,1652.6642
106,2,3,2,0.6,1,1,10.5,1,1653.1872,1663.7016,1664.2065,1,1665.9067,1.7002,0.00071258,1667.1841,1668.4163
107,2,3,2,0.35,0,1,10.5,0,1668.9394,1679.4553,1679.9645,0,1681.138,1.1734,0.00070818,1682.9382,
108,3,3,2,0.6,1,1,10.5,1,1684.6881,1695.2111,1695.711,1,1697.0895,1.3785,0.00072137,1698.6868,1699.9214
