Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
38,1,2,3,0.93,0,1,10.5,0,581.9901,592.4894,593.0065,1,593.7948,0.78828,0.00066345,595.9912,
39,3,2,1,0.2,1,0,11.375,1,597.742,609.1169,609.6311,0,610.5224,0.89135,0.00067225,612.616,
40,3,2,2,0.41,1,1,9.625,1,614.3666,623.9966,624.5047,0,625.674,1.1693,0.00066712,627.4958,
41,1,2,2,0.59,0,1,10.5,1,629.2456,639.7454,640.2624,1,641.0095,0.74716,0.00066638,643.2469,
42,1,2,3,0.85,0,1,10.5,1,644.9979,655.5058,656.0055,1,656.8163,0.81075,0.00066345,659.0047,
43,3,2,3,0.92,1,0,11.375,1,660.7554,672.1351,672.635,1,673.6318,0.99677,0.00066272,675.6291,676.8638
44,2,2,3,0.8,0,1,9.625,0,677.3836,687.0012,687.5147,1,688.4311,0.9164100000000001,0.00067005,690.5028,
45,1,2,2,0.37,0,1,10.5,0,692.2635,702.7610000000001,703.2608,1,704.0065,0.7457,0.00067445,706.2604,
46,1,2,3,0.8,1,1,10.5,1,708.0114,718.5163,719.0237,1,719.8384,0.8146899999999999,0.00068984,722.0062,723.2475
47,2,2,2,0.62,0,1,10.5,0,723.7687,734.2738,734.7739999999999,1,735.5099,0.7358899999999999,0.00074922,737.7689,
48,2,2,1,0.11,1,1,10.5,0,739.5186,750.0162,750.5161,0,751.6365,1.1205,0.00068398,753.5161,
49,3,2,2,0.5,1,0,11.375,0,755.2669999999999,766.6455,767.1561,0,768.2763,1.1202,0.00066125,770.1446,
50,3,2,2,0.63,1,1,9.625,0,771.8941,781.5252,782.0299,0,783.3078,1.2779,0.00068398,785.0243,
51,2,2,3,0.89,0,0,11.375,1,786.7739,798.1545,798.6544,1,799.6909,1.0365,0.00066272,801.6391,
52,1,2,3,0.71,0,1,9.625,0,803.4066,813.0279,813.5341,1,814.3148,0.78068,0.00066931,816.5296,
53,2,2,1,0.19,1,0,11.375,1,818.2829,829.6525,830.1528,0,831.9457,1.7930000000000001,0.00066492,833.154,
54,2,2,2,0.46,0,0,10.5,1,834.905,845.41,845.9103,0,847.0173,1.107,0.00070377,848.9086,
55,3,2,1,0.07,0,1,9.625,0,850.6583,860.2894,860.7893,0,861.8888,1.0995,0.00066272,863.7717,
56,3,2,2,0.55,1,0,11.375,1,865.5381,876.9187,877.4186,0,878.5042,1.0856,0.00066492,880.4099,
57,2,2,3,0.67,1,1,9.625,1,882.1608,891.7821,892.2991,1,893.1517,0.8526100000000001,0.00067445,895.2836,896.5210000000001
58,2,2,1,0.25,0,0,11.375,1,897.0346,908.4234,908.9276,0,909.8228,0.89518,0.00066345,911.91,
59,3,2,1,0.28,1,0,10.5,1,913.6597,924.1739,924.6811,0,925.9503,1.2692,0.00065612,927.6657,
60,1,2,1,0.32,0,1,9.625,0,929.4226,939.0547,939.5549,1,940.6775,1.1225,0.00066858,942.5395,
61,3,2,3,0.68,1,1,10.5,1,944.3023,954.8122,955.3124,0,956.8291,1.5167,0.00066052,958.2988,
62,1,2,1,0.07,0,1,10.5,0,960.0485,970.553,971.0532,1,971.9327,0.8795200000000001,0.00067078,974.0449,
63,2,2,2,0.54,1,0,11.375,0,975.8055,987.1776,987.6778,1,988.612,0.93419,0.00066272,990.6742,991.9103
64,2,2,3,0.75,1,0,10.5,0,992.4301,1002.9351,1003.438,1,1004.1796,0.74155,0.00066565,1006.4204,1007.6635
65,1,2,1,0.23,0,1,9.625,0,1008.1709,1017.8088,1018.3091,1,1018.8746,0.56553,0.00067884,1021.3001,
66,1,2,2,0.5,0,1,10.5,0,1023.0613,1033.5639999999999,1034.0666,1,1034.5782,0.51163,0.00067151,1037.0631,
67,3,2,1,0.14,1,0,11.375,0,1038.8127,1050.1933,1050.6932,0,1051.8096,1.1164,0.00067518,1053.6757,
68,2,2,1,0.32,0,1,9.625,0,1055.4434,1065.073,1065.5729,1,1066.937,1.3641,0.00066565,1068.5662,
69,1,2,2,0.45,0,0,11.375,1,1070.3171,1081.6892,1082.1895,1,1082.8406,0.65109,0.00066272,1085.1908,
70,2,2,2,0.38,1,0,10.5,0,1086.9417,1097.4485,1097.9484,0,1098.9917,1.0434,0.00066712,1100.9316,
71,3,2,3,0.76,1,1,9.625,0,1102.6972,1112.3204,1112.8281,1,1113.6953,0.86715,0.00066492,1115.822,1117.0543
72,1,2,1,0.16,0,0,11.375,0,1117.5769,1128.9451,1129.4453,1,1130.0303,0.5849,0.00066492,1132.4467,
73,3,3,2,0.39,1,1,9.625,0,1134.1975,1143.8206,1144.337,0,1145.2219,0.88492,0.00067078,1147.3203,
74,2,3,1,0.24,1,1,10.5,0,1149.0713,1159.5834,1160.0833,0,1161.0214,0.93805,0.00067005,1163.078,
75,2,3,3,0.86,0,0,11.375,0,1164.8321,1176.2008,1176.7126,1,1177.5887,0.87611,0.00067005,1179.7024,
76,1,3,2,0.56,0,1,9.625,0,1181.4534,1191.0758,1191.5916,1,1192.1082,0.51658,0.00066858,1194.5762,
77,3,3,3,0.81,1,1,10.5,0,1196.3271,1206.8386,1207.3385,1,1208.0758,0.73725,0.00069277,1210.3376,1211.5679
78,2,3,3,0.94,0,1,10.5,0,1212.0873,1222.5897,1223.09,1,1223.8028,0.71287,0.00066565,1226.0912,
79,2,3,2,0.51,1,0,11.375,1,1227.8421,1239.2143,1239.7144,0,1241.114,1.3996,0.00066638,1242.7158,
80,3,3,1,0.33,1,1,9.625,0,1244.4667,1254.0938,1254.5937,0,1255.6273,1.0336,0.0007264999999999999,1257.5928,
81,1,3,2,0.42,0,0,11.375,0,1259.3426,1270.7293,1271.2294,1,1271.745,0.51564,0.00079321,1274.222,
82,1,3,3,0.69,0,0,10.5,0,1275.9718,1286.4701,1286.9704,1,1287.4323,0.46195,0.00067371,1289.9716,
83,2,3,3,0.72,0,0,10.5,0,1291.7226,1302.2321,1302.732,1,1303.5508,0.81881,0.0022301,1305.7292,
84,1,3,1,0.12,0,0,10.5,1,1307.4808,1317.9852,1318.4854,1,1319.1991,0.71375,0.00066198,1321.4773,
85,3,3,2,0.55,1,0,10.5,1,1323.2271,1333.726,1334.2262,0,1335.1985,0.97224,0.00069424,1337.2275,
86,1,3,1,0.21,0,0,10.5,1,1338.9784,1349.4873,1349.9872,1,1350.5501,0.56291,0.00066931,1352.9851,
87,3,3,2,0.47,1,0,10.5,0,1354.7359,1365.241,1365.7412,0,1366.7256,0.9843700000000001,0.00066418,1368.7325,
88,3,3,1,0.12,1,1,9.625,1,1370.4934,1380.1147,1380.615,0,1382.0213,1.4063,0.00066638,1383.6122,
89,2,3,1,0.17,1,1,10.5,1,1385.3672,1395.8722,1396.3725,0,1397.3721,0.9996299999999999,0.00066858,1399.3584,
90,1,3,2,0.64,0,0,11.375,0,1401.108,1412.4968,1412.9971,1,1413.6198,0.6227,0.00066345,1415.9878,
91,1,3,1,0.05,0,0,10.5,0,1417.7493,1428.2543,1428.7514,1,1429.2511,0.49967,0.00066418,1431.7393,
92,1,3,3,0.85,0,1,9.625,0,1433.4901,1443.1313,1443.6311,1,1446.6026,2.9714,0.00067151,1446.6135,
93,1,3,1,0.29,0,1,10.5,0,1448.364,1458.8856,1459.3773,1,1459.9302,0.55284,0.00068984,1462.3704,
94,1,3,3,0.77,1,0,11.375,0,1464.1261,1475.5067,1476.0066,1,1476.5689,0.56233,0.00067225,1478.995,1480.2352
95,3,3,1,0.17,1,0,10.5,0,1480.7554,1491.2529,1491.7528,0,1492.8011,1.0483,0.00067005,1494.7525,
96,2,3,3,0.78,1,1,9.625,0,1496.5035,1506.1326,1506.6325,1,1509.6124,2.9799,0.00066858,1509.6316,1510.8658
97,2,3,2,0.43,1,1,10.5,0,1511.3813,1521.8823,1522.3825,1,1523.2873,0.9048,0.00068398,1525.3838,1526.6183
98,3,3,3,0.65,1,1,10.5,0,1527.1347,1537.6417,1538.1529,1,1539.4947,1.3418,0.00066345,1541.1247,1542.3718
99,3,3,3,0.73,0,0,11.375,1,1542.8922,1554.271,1554.7708,1,1556.1422,1.3714,0.00066198,1557.77,
100,2,3,1,0.3,0,0,10.5,1,1559.5196,1570.0219,1570.5221,0,1571.5814,1.0593,0.00067078,1573.5163,
101,1,3,3,0.9,0,0,10.5,0,1575.2743,1585.7794,1586.2631,1,1586.9892,0.72613,0.00065905,1589.2643,
102,3,3,1,0.26,1,1,9.625,1,1591.0286,1600.6429,1601.1534,0,1602.3566,1.2032,0.00066198,1604.142,
103,1,3,2,0.48,0,1,10.5,1,1605.9056,1616.4059,1616.9058,1,1617.7001,0.7943100000000001,0.00066125,1619.8956,
104,2,3,1,0.08,0,0,11.375,0,1621.6544,1633.0352,1633.5355,0,1634.5791,1.0436,0.00066785,1636.52,
105,3,3,3,0.9,1,1,9.625,0,1638.2838,1647.9089999999999,1648.4148,0,1649.3226,0.9078299999999999,0.00066858,1651.3972,
106,2,3,2,0.6,1,1,10.5,1,1653.1636,1663.6665,1664.1666,1,1665.1541,0.98751,0.00066198,1667.16,1668.3926
107,2,3,2,0.35,0,1,10.5,0,1668.9097,1679.4239,1679.9242,0,1680.8179,0.8936700000000001,0.00066272,1682.9089,
108,3,3,2,0.6,1,1,10.5,1,1684.6597,1695.1701,1695.6699,0,1697.009,1.3391,0.00069644,1698.6663,
