Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
48,2,2,1,0.11,1,1,10.5,0,739.5387,750.0615,750.5614,1,751.5728,1.0113,0.00064732,753.5443,754.7729
49,3,2,2,0.5,1,0,11.375,0,755.2942,766.6654,767.1931,1,768.1881,0.9949399999999999,0.00064659,770.1647,771.4036
50,3,2,2,0.63,1,1,9.625,0,771.9259,781.5751,782.075,1,783.1553,1.0803,0.00064512,785.0442,786.283
51,2,2,3,0.89,0,0,11.375,1,786.794,798.1744,798.691,1,799.4829,0.79185,0.00064512,801.6737,
52,1,2,3,0.71,0,1,9.625,0,803.4234,813.0719,813.5719,1,814.5463,0.9743799999999999,0.00064732,816.5548,
53,2,2,1,0.19,1,0,11.375,1,818.3047,829.7036,830.1868,1,831.0259,0.83906,0.00064952,833.1825,834.4152
54,2,2,2,0.46,0,0,10.5,1,834.9366,845.4521,845.9521,1,846.6811,0.7290000000000001,0.00064805,848.9349,
55,3,2,1,0.07,0,1,9.625,0,850.6849,860.334,860.8339,1,861.8727,1.0388,0.00067665,863.8086,
56,3,2,2,0.55,1,0,11.375,1,865.5667,876.9554,877.4657,1,878.2161,0.75045,0.00064439,880.4378,881.6735
57,2,2,3,0.67,1,1,9.625,1,882.1875,891.8352,892.3475,1,893.2633,0.91575,0.00064512,895.3176,896.5516
58,2,2,1,0.25,0,0,11.375,1,897.0672,908.4645,908.9644,1,909.7908,0.82647,0.00065025,911.9468,
59,3,2,1,0.28,1,0,10.5,1,913.6965,924.211,924.711,1,925.6461,0.93511,0.00067665,927.6939,928.932
60,1,2,1,0.32,0,1,9.625,0,929.4438,939.0929,939.5929,1,941.1094,1.5165,0.00065319,942.5757,
61,3,2,3,0.68,1,1,10.5,1,944.3257,954.8413,955.3531,1,956.1808,0.8277200000000001,0.00064659,958.3242,959.5636
62,1,2,1,0.07,0,1,10.5,0,960.0852,970.5994,971.1064,1,972.1164,1.0099,0.00064219,974.0819,
63,2,2,2,0.54,1,0,11.375,0,975.8314,987.2287,987.7286,1,988.7239,0.99536,0.00064366,990.711,991.9424
64,2,2,3,0.75,1,0,10.5,0,992.4607,1002.9866,1003.4866,1,1004.4189,0.9323600000000001,0.00064292,1006.4573,1007.697
65,1,2,1,0.23,0,1,9.625,0,1008.2194,1017.8546,1018.3545,1,1019.3948,1.0403,0.00064732,1021.3369,
66,1,2,2,0.5,0,1,10.5,0,1023.0866,1033.6008,1034.1173,1,1035.0657,0.9483799999999999,0.00065025,1037.0832,
67,3,2,1,0.14,1,0,11.375,0,1038.8331,1050.2467,1050.7466,1,1051.7535,1.0069,0.00065465,1053.7149,1054.9544
68,2,2,1,0.32,0,1,9.625,0,1055.4787,1065.1138,1065.6263,1,1066.473,0.8466299999999999,0.00065099,1068.5967,
69,1,2,2,0.45,0,0,11.375,1,1070.3466,1081.7456,1082.2455,1,1083.1924,0.94685,0.00064586,1085.2284,
70,2,2,2,0.38,1,0,10.5,0,1086.9783,1097.5019,1098.0018,1,1099.2392,1.2374,0.00064805,1100.9769,1102.2132
71,3,2,3,0.76,1,1,9.625,0,1102.7339,1112.3759,1112.8816,1,1113.8631,0.9815,0.00064512,1115.8587,1117.0917
72,1,2,1,0.16,0,0,11.375,0,1117.6136,1129.0109,1129.5108,1,1131.1346,1.6238,0.00065539,1132.4766,
73,3,3,2,0.39,1,1,9.625,0,1134.2429,1143.8894,1144.3905,1,1145.1658,0.77528,0.00064659,1147.3564,1148.5977
74,2,3,1,0.24,1,1,10.5,0,1149.1058,1159.6211,1160.1378,1,1160.8932,0.75531,0.00064586,1163.1193,1164.351
75,2,3,3,0.86,0,0,11.375,0,1164.8707,1176.2696,1176.7696,1,1177.5165,0.7469100000000001,0.00063779,1179.7357,
76,1,3,2,0.56,0,1,9.625,0,1181.4981,1191.1291,1191.6458,1,1192.3318,0.68607,0.00064512,1194.6176,
77,3,3,3,0.81,1,1,10.5,0,1196.3676,1206.892,1207.3919,1,1208.2917,0.89979,0.00066565,1210.3745,1211.6086
78,2,3,3,0.94,0,1,10.5,0,1212.1327,1222.6484,1223.138,1,1223.8111,0.6731199999999999,0.00064512,1226.1312,
79,2,3,2,0.51,1,0,11.375,1,1227.8811,1239.2676,1239.7674,1,1240.4904,0.72296,0.00064439,1242.7499,1243.989
80,3,3,1,0.33,1,1,9.625,0,1244.4994,1254.1472,1254.6451,1,1255.5455,0.9003399999999999,0.00065245,1257.6297,1258.8675
81,1,3,2,0.42,0,0,11.375,0,1259.3793,1270.777,1271.277,1,1271.9612,0.6842199999999999,0.00065245,1274.2598,
82,1,3,3,0.69,0,0,10.5,0,1276.0096,1286.5254,1287.0253,1,1287.8567,0.8314600000000001,0.00064879,1290.0082,
83,2,3,3,0.72,0,0,10.5,0,1291.7582,1302.2855,1302.7905,1,1303.4957,0.70519,0.00064292,1305.768,
84,1,3,1,0.12,0,0,10.5,1,1307.5233,1318.039,1318.5315,1,1319.2394,0.7078800000000001,0.00064439,1321.5219,
85,3,3,2,0.55,1,0,10.5,1,1323.2717,1333.7946,1334.2945,1,1335.5267,1.2322,0.00064146,1337.2704,1338.5057
86,1,3,1,0.21,0,0,10.5,1,1339.0266,1349.5407,1350.0406,1,1350.8056,0.76498,0.00067151,1353.023,
87,3,3,2,0.47,1,0,10.5,0,1354.7727,1365.2869,1365.8035,1,1366.4611,0.6576,0.00065759,1368.7692,1370.0111
88,3,3,1,0.12,1,1,9.625,1,1370.519,1380.1666,1380.6832,1,1381.3887,0.7055100000000001,0.00067005,1383.649,1384.8903
89,2,3,1,0.17,1,1,10.5,1,1385.399,1395.9313,1396.4313,1,1397.1562,0.72487,0.00064732,1399.4143,1400.6456
90,1,3,2,0.64,0,0,11.375,0,1401.1641,1412.5629999999999,1413.0629999999999,1,1413.8118,0.7488199999999999,0.00065099,1416.0412,
91,1,3,1,0.05,0,0,10.5,0,1417.7907,1428.3049,1428.8115,1,1429.6268,0.81535,0.00064219,1431.7943,
92,1,3,3,0.85,0,1,9.625,0,1433.5443,1443.1847,1443.6933,1,1444.8424,1.1491,0.00064146,1446.6671,
93,1,3,1,0.29,0,1,10.5,0,1448.4168,1458.9418,1459.4474,1,1460.2101,0.76268,0.00065392,1462.4132,
94,1,3,3,0.77,1,0,11.375,0,1464.1746,1475.5601,1476.0735,1,1476.729,0.65551,0.00064512,1479.0426,1480.2814
95,3,3,1,0.17,1,0,10.5,0,1480.7922,1491.3219,1491.8229,1,1492.4968,0.67391,0.00064366,1494.7886,1496.0347
96,2,3,3,0.78,1,1,9.625,0,1496.555,1506.2027,1506.7038,1,1507.5998,0.89597,0.00064366,1509.67,1510.9128
97,2,3,2,0.43,1,1,10.5,0,1511.4366,1521.9489,1522.4523,1,1523.0552,0.60295,0.00066052,1525.4353,1526.6672
98,3,3,3,0.65,1,1,10.5,0,1527.185,1537.7117,1538.2116,1,1539.0069,0.79523,0.00064439,1541.1836,1542.4217
99,3,3,3,0.73,0,0,11.375,1,1542.9438,1554.3324,1554.8409,1,1555.7425,0.90151,0.00065685,1557.8152,
100,2,3,1,0.3,0,0,10.5,1,1559.5729999999999,1570.0809,1570.5975,1,1571.2939999999999,0.6964899999999999,0.00073163,1573.5695,
101,1,3,3,0.9,0,0,10.5,0,1575.3192,1585.8167,1586.346,1,1587.0128,0.66686,0.00065245,1589.3158,
102,3,3,1,0.26,1,1,9.625,1,1591.0654,1600.7131,1601.213,1,1601.9727,0.75972,0.00065025,1604.1954,1605.4325
103,1,3,2,0.48,0,1,10.5,1,1605.9451,1616.4763,1616.9763,1,1617.7162,0.7399600000000001,0.00064072,1619.9426,
104,2,3,1,0.08,0,0,11.375,0,1621.7091,1633.1052,1633.608,1,1634.3315,0.72353,0.00064512,1636.5742,
105,3,3,3,0.9,1,1,9.625,0,1638.3242,1647.9564,1648.4849,1,1649.1545,0.66965,0.00064366,1651.4560000000001,1652.6918
106,2,3,2,0.6,1,1,10.5,1,1653.2060000000001,1663.7311,1664.2383,1,1664.9460000000001,0.7077,0.00065025,1667.2136,1668.4448
107,2,3,2,0.35,0,1,10.5,0,1668.963,1679.47,1679.9939,99,,,,1682.9696,
108,3,3,2,0.6,1,1,10.5,1,1684.7196,1695.2402,1695.7401,1,1696.5765,0.83644,0.00064292,1698.7181,1699.9521
