Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
63,2,2,2,0.54,1,0,11.375,0,975.7999,987.1973,987.6994,1,989.0593,1.3599,0.00065612,990.6797,991.9127
64,2,2,3,0.75,1,0,10.5,0,992.435,1002.9435,1003.4434,0,1004.7389999999999,1.2956,0.00064879,1006.426,
65,1,2,1,0.23,0,1,9.625,0,1008.1759,1017.8234,1018.3309,1,1019.4502,1.1193,0.00065392,1021.3057,
66,1,2,2,0.5,0,1,10.5,0,1023.0553,1033.5548,1034.0717,1,1035.3539,1.2822,0.00065173,1037.0566,
67,3,2,1,0.14,1,0,11.375,0,1038.8074,1050.1991,1050.6989999999998,0,1051.9054,1.2064,0.00065173,1053.6814,
68,2,2,1,0.32,0,1,9.625,0,1055.4321,1065.0789,1065.5787,0,1067.2412,1.6625,0.00065466,1068.5612,
69,1,2,2,0.45,0,0,11.375,1,1070.3227,1081.6949,1082.1951,1,1083.9448,1.7497,0.00065539,1085.1964,
70,2,2,2,0.38,1,0,10.5,0,1086.9473,1097.4378,1097.9545,0,1099.6319,1.6773,0.00065466,1100.9375,
71,3,2,3,0.76,1,1,9.625,0,1102.6885,1112.3264,1112.8266,0,1114.1595,1.3329,0.00065246,1115.8169,
72,1,2,1,0.16,0,0,11.375,0,1117.5665,1128.951,1129.4636,1,1130.7831,1.3194,0.00065832,1132.4527,
73,3,3,2,0.39,1,1,9.625,0,1134.2036,1143.827,1144.3269,0,1145.8146,1.4876,0.00064806,1147.3265,
74,2,3,1,0.24,1,1,10.5,0,1149.0774,1159.5826,1160.0828,0,1161.5501,1.4673,0.00066932,1163.0723,
75,2,3,3,0.86,0,0,11.375,0,1164.835,1176.2194,1176.7075,0,1178.5816,1.8741,0.00064879,1179.7088,
76,1,3,2,0.56,0,1,9.625,0,1181.4597,1191.0826,1191.5825,1,1192.8366,1.2541,0.0023569000000000003,1194.5828,
77,3,3,3,0.81,1,1,10.5,0,1196.3336,1206.8388,1207.3454,0,1209.3965,2.0511,0.00064659,1210.3279,
78,2,3,3,0.94,0,1,10.5,0,1212.0912,1222.5964,1223.0966,0,1224.6999,1.6033,0.00067665,1226.0910000000001,
79,2,3,2,0.51,1,0,11.375,1,1227.8406,1239.2212,1239.7213,0,1241.6917,1.9704,0.00065319,1242.7059,
80,3,3,1,0.33,1,1,9.625,0,1244.47,1254.1011,1254.601,0,1256.3469,1.7459,0.00065319,1257.5834,
81,1,3,2,0.42,0,0,11.375,0,1259.3498,1270.7197,1271.2304,1,1272.8826,1.6522,0.00066272,1274.2213,
82,1,3,3,0.69,0,0,10.5,0,1275.9721,1286.4772,1286.9775,1,1288.2103,1.2327,0.00066199,1289.9622,
83,2,3,3,0.72,0,0,10.5,0,1291.7255,1302.2349,1302.723,0,1304.4021,1.6791,0.00065099,1305.7221,
84,1,3,1,0.12,0,0,10.5,1,1307.4718,1317.9758,1318.4761,1,1320.8974,2.4213,0.00065832,1321.4775,
85,3,3,2,0.55,1,0,10.5,1,1323.2283,1333.7334,1334.2337,0,1335.8488,1.6151,0.00064953,1337.2184,
86,1,3,1,0.21,0,0,10.5,1,1338.981,1349.4786,1349.9785,1,1351.8959,1.9174,0.00066565,1352.9776,
87,3,3,2,0.47,1,0,10.5,0,1354.7273,1365.2320000000002,1365.7415,0,1367.8397,2.0982,0.00064586,1368.7336,
88,3,3,1,0.12,1,1,9.625,1,1370.4845,1380.1059,1380.6061,0,1382.2237,1.6176,0.00065466,1383.6075,
89,2,3,1,0.17,1,1,10.5,1,1385.3584,1395.8677,1396.3676,0,1398.2066,1.839,0.00065466,1399.3501,
90,1,3,2,0.64,0,0,11.375,0,1401.0997,1412.4882,1412.9885,1,1414.3823,1.3938,0.00065906,1415.9897,
91,1,3,1,0.05,0,0,10.5,0,1417.7407,1428.2458,1428.7461,1,1430.2456,1.4996,0.00065832,1431.7424,
92,1,3,3,0.85,0,1,9.625,0,1433.4921,1443.1233,1443.6231,1,1445.1252,1.5019999999999998,0.00065539,1446.6055,
93,1,3,1,0.29,0,1,10.5,0,1448.3722,1458.8695,1459.3694,1,1460.8533,1.4838,0.00077709,1462.3685,
94,1,3,3,0.77,1,0,11.375,0,1464.1183,1475.5019,1476.0023,1,1477.6364,1.6342,0.00066419,1478.9981,1480.2303
95,3,3,1,0.17,1,0,10.5,0,1480.7477,1491.2596,1491.7599,0,1493.3318,1.5719,0.00065246,1494.7446,
96,2,3,3,0.78,1,1,9.625,0,1496.4955,1506.1335,1506.6338,0,1508.3875,1.7537,0.00065026,1509.6242,
97,2,3,2,0.43,1,1,10.5,0,1511.3737,1521.8743,1522.3912,0,1523.9227,1.5315,0.00065319,1525.3759,
98,3,3,3,0.65,1,1,10.5,0,1527.1269,1537.6343,1538.1342,0,1539.6422,1.508,0.00065466,1541.1335,
99,3,3,3,0.73,0,0,11.375,1,1542.8846,1554.2566,1554.7637,0,1556.5063,1.7426,0.00065466,1557.7584,
100,2,3,1,0.3,0,0,10.5,1,1559.5124,1570.0144,1570.5147,0,1572.8172,2.3025,0.00065099,1573.509,
101,1,3,3,0.9,0,0,10.5,0,1575.2586,1585.7562,1586.2729,1,1587.5928,1.3199,0.00065246,1589.2568,
102,3,3,1,0.26,1,1,9.625,1,1591.0078,1600.6528,1601.1527,0,1603.2402,2.0875,0.00065466,1604.1351,
103,1,3,2,0.48,0,1,10.5,1,1605.8849,1616.4035,1616.9037,1,1618.4963,1.5925,0.00064733,1619.8883,
104,2,3,1,0.08,0,0,11.375,0,1621.6478,1633.0285,1633.5284,0,1635.3275,1.7991,0.00066419,1636.5131,
105,3,3,3,0.9,1,1,9.625,0,1638.2773,1647.9084,1648.4083,0,1649.8952,1.4869999999999999,0.00065392,1651.3909,
106,2,3,2,0.6,1,1,10.5,1,1653.1404,1663.6597,1664.1599,0,1666.3346,2.1746,0.00065099,1667.1538,
107,2,3,2,0.35,0,1,10.5,0,1668.9034,1679.4009,1679.9009,0,1681.47,1.5691,0.0022484000000000002,1682.9022,
108,3,3,2,0.6,1,1,10.5,1,1684.6531,1695.1582,1695.6585,0,1697.4375,1.7790000000000001,0.00067738,1698.6462,
