Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
79,2,3,2,0.51,1,0,11.375,1,1227.8782,1239.2606,1239.7772,99,,,,1242.7463,
80,3,3,1,0.33,1,1,9.625,0,1244.496,1254.1438,1254.6425,99,,,,1257.6262,
81,1,3,2,0.42,0,0,11.375,0,1259.3759,1270.7734,1271.2746,99,,,,1274.2575,
82,1,3,3,0.69,0,0,10.5,0,1276.0074,1286.5065,1287.0364,99,,,,1290.0061,
83,2,3,3,0.72,0,0,10.5,0,1291.7561,1302.2829,1302.7886,99,,,,1305.7548,
84,1,3,1,0.12,0,0,10.5,1,1307.5148,1318.0125,1318.5206,99,,,,1321.5116,
85,3,3,2,0.55,1,0,10.5,1,1323.2614,1333.7757,1334.286,99,,,,1337.269,
86,1,3,1,0.21,0,0,10.5,1,1339.0189,1349.5387,1350.0219,1,1351.594,1.5721,0.00065906,1353.0211,
87,3,3,2,0.47,1,0,10.5,0,1354.7708,1365.2852,1365.7851,1,1367.5137,1.7287,0.000651,1368.7675,1370.0036
88,3,3,1,0.12,1,1,9.625,1,1370.5172,1380.1655,1380.6655,0,1383.0894,2.424,0.00064953,1383.6485,
89,2,3,1,0.17,1,1,10.5,1,1385.3983,1395.9142,1396.4141,99,,,,1399.3970000000002,
90,1,3,2,0.64,0,0,11.375,0,1401.1472,1412.5461,1413.0461,99,,,,1416.029,
91,1,3,1,0.05,0,0,10.5,0,1417.779,1428.2948,1428.8114,1,1430.9123,2.1009,0.00065613,1431.7778,
92,1,3,3,0.85,0,1,9.625,0,1433.5362,1443.1769,1443.6768,99,,,,1446.6599,
93,1,3,1,0.29,0,1,10.5,0,1448.4097,1458.9138,1459.4304,99,,,,1462.4129,
94,1,3,3,0.77,1,0,11.375,0,1464.1626,1475.5601,1476.0599,99,,,,1479.0425,
95,3,3,1,0.17,1,0,10.5,0,1480.7921,1491.3064,1491.8063,1,1494.1506,2.3443,0.00065686,1494.7892,1496.0244
96,2,3,3,0.78,1,1,9.625,0,1496.539,1506.1883,1506.6882,1,1508.7501,2.0619,0.00065173,1509.6711,1510.9026
97,2,3,2,0.43,1,1,10.5,0,1511.4211,1521.9370000000001,1522.4369,1,1523.91,1.4731,0.00064806,1525.4198,1526.6572
98,3,3,3,0.65,1,1,10.5,0,1527.1698,1537.6958,1538.2023,99,,,,1541.1782,
99,3,3,3,0.73,0,0,11.375,1,1542.9279,1554.3254,1554.8253,1,1556.2369,1.4116,0.00065026,1557.8005,
100,2,3,1,0.3,0,0,10.5,1,1559.5575,1570.0718,1570.5717,99,,,,1573.5543,
101,1,3,3,0.9,0,0,10.5,0,1575.3039,1585.8182,1586.3348,99,,,,1589.3007,
102,3,3,1,0.26,1,1,9.625,1,1591.0503,1600.6981,1601.2137,99,,,,1604.1805,
103,1,3,2,0.48,0,1,10.5,1,1605.9302,1616.4457,1616.9624,1,1618.2276,1.2652,0.00064806,1619.9287,
104,2,3,1,0.08,0,0,11.375,0,1621.6786,1633.0907,1633.5906,1,1635.1955,1.6049,0.00065686,1636.5605,
105,3,3,3,0.9,1,1,9.625,0,1638.3106,1647.9597,1648.4597,1,1651.4229999999998,2.9633,0.00065613,1651.4427,1652.6781
106,2,3,2,0.6,1,1,10.5,1,1653.1926,1663.7171,1664.217,1,1666.6666,2.4497,0.00065613,1667.1996,1668.4298
107,2,3,2,0.35,0,1,10.5,0,1668.9492,1679.4738,1679.9738,1,1681.37,1.3962,0.00065246,1682.9460000000001,
108,3,3,2,0.6,1,1,10.5,1,1684.6956,1695.2225,1695.7265,99,,,,1698.7055,
