Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.10928,10.5568,11.1238,1,12.3132,1.1894,0.00067225,14.0406,
2,2,1,1,0.13,0,1,9.625,0,15.7888,25.4213,25.9213,1,27.4724,1.5512,0.00067005,28.9043,
3,2,1,3,0.91,1,0,11.375,1,30.6707,42.053000000000004,42.5773,1,43.6082,1.0309,0.00065465,45.5358,46.7731
4,3,1,1,0.15,1,1,9.625,1,47.2858,56.9349,57.4348,1,59.0077,1.5728,0.00064805,60.4177,61.6481
5,1,1,2,0.61,0,1,10.5,0,62.1676,72.6917,73.1916,1,74.5189,1.3273,0.00065319,76.1663,
6,3,1,1,0.31,1,0,11.375,0,77.9237,89.321,89.8209,1,91.1342,1.3133,0.00065025,92.7979,94.0315
7,3,1,3,0.79,1,0,10.5,0,94.553,105.0671,105.5671,1,106.8059,1.2389,0.00066125,108.5496,109.7846
8,1,1,1,0.1,0,0,10.5,0,110.3158,120.83,121.3299,1,123.9973,2.6674,0.00064586,124.2958,
9,3,1,2,0.58,1,1,9.625,0,126.0455,135.6772,136.2096,1,137.2527,1.0431,0.00065245,139.1766,140.4148
10,3,1,2,0.36,1,0,11.375,1,140.9266,152.3255,152.8255,1,154.9722,2.1467,0.00064805,155.8083,157.0424
11,1,1,3,0.82,0,0,10.5,1,157.5583,168.0852,168.5739,1,170.0274,1.4535,0.00065319,171.5567,
12,3,1,1,0.22,1,0,10.5,1,173.3172,183.8314,184.33900000000003,1,185.8667,1.5277,0.00065392,187.3138,188.5501
13,3,1,3,0.87,0,0,10.5,1,189.0634,199.5942,200.0875,1,201.6422,1.5547,0.00064879,203.0703,
14,1,1,2,0.45,0,0,10.5,0,204.8203,215.3404,215.8403,1,217.1775,1.3372,0.00064732,218.8188,
15,2,1,3,0.7,0,1,9.625,0,220.5723,230.2178,230.7032,1,231.6253,0.9220700000000001,0.00064732,233.7008,
16,1,1,1,0.27,0,1,10.5,1,235.4521,245.9663,246.4662,1,247.7124,1.2462,0.00065245,249.4491,
17,2,1,2,0.4,0,0,11.375,0,251.1991,262.5812,263.098,1,264.2558,1.1578,0.00065099,266.0779,
18,1,1,1,0.18,0,0,10.5,1,267.8308,278.3465,278.8464,1,280.7749,1.9285,0.00064586,281.8293,
19,1,1,3,0.74,0,0,10.5,0,283.5792,294.0949,294.5877,1,295.8784,1.2907,0.00064732,297.5779,
20,3,1,2,0.52,1,0,10.5,1,299.3366,309.8508,310.3507,1,311.9904,1.6397,0.00076682,313.3332,314.5674
21,1,1,1,0.34,0,1,9.625,0,315.0828,324.7252,325.2304,1,326.2043,0.97388,0.0013606,328.2128,
22,3,1,3,0.7,1,0,11.375,1,329.9625,341.3598,341.8597,1,343.2206,1.3609,0.00065245,344.8398,346.0715
23,2,1,2,0.65,0,1,9.625,0,346.5918,356.2395,356.7394,1,358.1964,1.4569999999999999,0.00068691,359.7053,
24,2,1,2,0.49,1,0,11.375,1,361.4715,372.8688,373.3687,1,374.4356,1.0669,0.00065319,376.3368,377.5778
25,2,1,2,0.57,0,1,9.625,0,378.1008,387.7486,388.2484,1,389.5151,1.2667,0.00066125,391.2185,
26,2,1,1,0.22,1,1,10.5,1,392.9685,403.4947,404.0008,1,406.1862,2.1854,0.00064879,406.9771,408.2092
27,1,1,2,0.4,1,0,11.375,1,408.7336,420.124,420.6239,1,422.8974,2.2735,0.00064952,423.6064,424.8386
28,2,1,1,0.27,1,0,10.5,1,425.356,435.881,436.3809,1,437.1771,0.7961600000000001,0.00065099,439.3527,440.593
29,1,1,3,0.88,0,0,10.5,1,441.1138,451.63300000000004,452.1329,1,453.6247,1.4918,0.00067738,455.1153,
30,3,1,1,0.09,1,1,9.625,0,456.865,466.4961,467.0113,0,468.8717,1.8605,0.00064366,469.9951,
31,3,1,2,0.44,1,1,10.5,1,471.7448,482.2598,482.7597,1,484.7832,2.0235,0.00065245,485.7426,486.9756
32,3,1,3,0.95,1,0,11.375,0,487.4925,498.8915,499.3914,1,500.8224,1.431,0.00064952,502.3744,503.6051
33,2,1,3,0.75,1,0,10.5,1,504.1242,514.6399,515.151,1,516.2301,1.0791,0.00067005,518.1229,519.3596
34,2,1,1,0.06,1,0,10.5,0,519.8727,530.3973,530.905,0,532.4854,1.5804,0.00065099,533.8797,
35,2,1,3,0.83,0,1,9.625,0,535.6293,545.2769999999999,545.7769,1,547.077,1.3001,0.00065539,548.753,
36,1,1,3,0.66,0,1,10.5,1,550.509,561.0187,561.5231,1,562.9805,1.4574,0.00065392,564.5055,
37,3,2,3,0.84,1,1,10.5,1,566.2552,576.7861,577.2692,1,579.2439,1.9747,0.00064586,580.2518,581.4936
38,1,2,3,0.93,0,1,10.5,0,582.018,592.5322,593.0322,1,594.1953,1.1631,0.00065099,596.0152,
39,3,2,1,0.2,1,0,11.375,1,597.765,609.164,609.6639,1,611.2184,1.5544,0.00064366,612.6301,613.8739
40,3,2,2,0.41,1,1,9.625,1,614.3967,624.0412,624.5458,1,625.938,1.3922,0.00065685,627.5121,628.7533
41,1,2,2,0.59,0,1,10.5,1,629.2732,639.7943,640.2776,1,641.4413,1.1638,0.00065759,643.2698,
42,1,2,3,0.85,0,1,10.5,1,645.0269999999999,655.5502,656.0501,1,657.0488,0.99871,0.00065392,659.0257,
43,3,2,3,0.92,1,0,11.375,1,660.7822,672.1795,672.6794,1,675.5605,2.8811,0.00065172,675.6453,676.8876
44,2,2,3,0.8,0,1,9.625,0,677.4115,687.0395,687.5563,1,688.4158,0.85946,0.00065025,690.525,
45,1,2,2,0.37,0,1,10.5,0,692.2747,702.8054,703.3053,1,704.1269,0.82158,0.00065245,706.2876,
46,1,2,3,0.8,1,1,10.5,1,708.0374,718.5364,719.0363,1,720.0302,0.9938799999999999,0.00065319,722.0361,723.2731
47,2,2,2,0.62,0,1,10.5,0,723.7860000000001,734.3144,734.8183,1,735.9818,1.1635,0.00064732,737.7967,
48,2,2,1,0.11,1,1,10.5,0,739.5464,750.0606,750.5604,1,752.6691,2.1087,0.00065612,753.5429,754.7795
49,3,2,2,0.5,1,0,11.375,0,755.2996,766.6899,767.1898,1,768.1809,0.99106,0.00067591,770.1724,771.4079
50,3,2,2,0.63,1,1,9.625,0,771.9218,781.5637,782.0695,1,783.1399,1.0705,0.00066565,785.0521,786.2873
51,2,2,3,0.89,0,0,11.375,1,786.8016,798.1989,798.6988,1,799.8516,1.1528,0.00066565,801.6814,
52,1,2,3,0.71,0,1,9.625,0,803.4308,813.0787,813.5786,1,814.4509,0.87235,0.00069057,816.561,
53,2,2,1,0.19,1,0,11.375,1,818.3107,829.6923,830.2089,1,831.1704,0.9614299999999999,0.00066931,833.1903,834.4214
