Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
27,1,1,2,0.4,1,0,11.375,1,408.7132,420.1073,420.6072,1,422.2169,1.6097,0.0007111000000000001,423.5897,424.8279
28,2,1,1,0.27,1,0,10.5,1,425.3393,435.8701,436.37,1,437.5442,1.1742,0.00068618,439.3444,440.5813
29,1,1,3,0.88,0,0,10.5,1,441.1022,451.61699999999996,452.1173,1,452.8877,0.77047,0.00068618,455.102,
30,3,1,1,0.09,1,1,9.625,0,456.8528,466.4961,466.9959,0,468.4235,1.4275,0.00068691,469.9783,
31,3,1,2,0.44,1,1,10.5,1,471.728,482.2483,482.7485,1,485.1264,2.3779,0.00068764,485.7331,486.9658
32,3,1,3,0.95,1,0,11.375,0,487.4841,498.8729,499.3731,1,500.3741,1.001,0.00069204,502.3578,503.5941
33,2,1,3,0.75,1,0,10.5,1,504.1086,514.6343,515.1342,1,516.6211,1.4869,0.00068764,518.1152,519.3463
34,2,1,1,0.06,1,0,10.5,0,519.8664,530.3879,530.8882,0,532.7248,1.8367,0.00069057,533.863,
35,2,1,3,0.83,0,1,9.625,0,535.6125,545.2617,545.7619,1,547.1244,1.3626,0.00070744,548.7426,
36,1,1,3,0.66,0,1,10.5,1,550.4974,561.0191,561.5063,1,562.8276,1.3213,0.00068544,564.4887,
37,3,2,3,0.84,1,1,10.5,1,566.2384,576.7693,577.2692,1,578.7069,1.4377,0.00068398,580.2448,581.4804
38,1,2,3,0.93,0,1,10.5,0,582.0013,592.5175,593.0177,1,594.0107,0.99295,0.00068764,596.0023,
39,3,2,1,0.2,1,0,11.375,1,597.7533,609.1447,609.6447,0,611.0177,1.3731,0.00069131,612.6272,
40,3,2,2,0.41,1,1,9.625,1,614.3778,624.0077,624.5244,1,626.5769,2.0525,0.00068838,627.507,628.7377
41,1,2,2,0.59,0,1,10.5,1,629.2565,639.7733,640.2735,1,641.2727,0.9991700000000001,0.00069204,643.2581,
42,1,2,3,0.85,0,1,10.5,1,645.009,655.5167,656.0333,1,657.2080000000001,1.1747,0.00069131,658.9993,
43,3,2,3,0.92,1,0,11.375,1,660.7655,672.1628,672.6627,1,673.9353,1.2726,0.00068178,675.6402,676.8716
44,2,2,3,0.8,0,1,9.625,0,677.3948,687.0292,687.5256,1,688.5985,1.0729,0.00069424,690.5139999999999,
45,1,2,2,0.37,0,1,10.5,0,692.2649,702.7887,703.2886,1,704.2063,0.9177299999999999,0.00069131,706.2549,
46,1,2,3,0.8,1,1,10.5,1,708.0225,718.5349,719.0444,1,720.0535,1.0091,0.00068544,722.0172,723.2561
47,2,2,2,0.62,0,1,10.5,0,723.7669,734.3017,734.8019,1,736.5571,1.7551,0.00068471,737.7698,
48,2,2,1,0.11,1,1,10.5,0,739.5297,750.0439,750.5438,0,751.5485,1.0048,0.00070963,753.5275,
49,3,2,2,0.5,1,0,11.375,0,755.2783,766.6732,767.1731,1,769.1879,2.0148,0.00068618,770.1556,771.3877
50,3,2,2,0.63,1,1,9.625,0,771.9052,781.5529,782.0528,1,783.3312,1.2784,0.00071477,785.0354,786.2657
51,2,2,3,0.89,0,0,11.375,1,786.7849,798.1822,798.6824,1,799.9709,1.2885,0.00068838,801.6646,
52,1,2,3,0.71,0,1,9.625,0,803.4179,813.0619,813.5618,1,814.5059,0.94409,0.00069497,816.5408,
53,2,2,1,0.19,1,0,11.375,1,818.2939,829.6805,830.1911,0,832.3132,2.1221,0.00071257,833.1653,
54,2,2,2,0.46,0,0,10.5,1,834.9162,845.4374,845.9382,1,848.0087,2.0705,0.00085185,848.9197,
55,3,2,1,0.07,0,1,9.625,0,850.6694,860.3118,860.812,0,861.8484,1.0364,0.00068911,863.7967,
56,3,2,2,0.55,1,0,11.375,1,865.5491,876.9363,877.4297,1,879.5437,2.1141,0.00068911,880.4212,881.6565
57,2,2,3,0.67,1,1,9.625,1,882.1721,891.8101,892.2935,1,893.7031,1.4096,0.00068178,895.295,896.5346
58,2,2,1,0.25,0,0,11.375,1,897.0582,908.4346,908.9387,0,910.0143,1.0757,0.00068544,911.9211,
59,3,2,1,0.28,1,0,10.5,1,913.6708,924.1921,924.6849,0,925.9101,1.2252,0.00068984,927.6771,
60,1,2,1,0.32,0,1,9.625,0,929.4337,939.0659,939.5662,1,941.2209,1.6547,0.00068544,942.5507,
61,3,2,3,0.68,1,1,10.5,1,944.3134,954.8109,955.3108,1,957.0285,1.7178,0.00069791,958.31,959.5454
62,1,2,1,0.07,0,1,10.5,0,960.0596,970.5737,971.0645,0,972.7959,1.7314,0.00068324,974.0659,
63,2,2,2,0.54,1,0,11.375,0,975.8167,987.1888,987.6891,1,989.8114,2.1223,0.00068911,990.6903,991.9248
64,2,2,3,0.75,1,0,10.5,0,992.4413,1002.9492,1003.4491,1,1004.3707,0.92163,0.00068544,1006.4315,1007.6777
65,1,2,1,0.23,0,1,9.625,0,1008.1988,1017.8367,1018.3288,1,1020.2184,1.8896,0.00069204,1021.3215,
66,1,2,2,0.5,0,1,10.5,0,1023.0776,1033.5776,1034.0779,1,1036.1374,2.0595,0.00068178,1037.0742,
67,3,2,1,0.14,1,0,11.375,0,1038.8301,1050.2044,1050.7043,0,1052.0093,1.305,0.00068251,1053.7036,
68,2,2,1,0.32,0,1,9.625,0,1055.4546,1065.0841,1065.5839999999998,0,1067.0963,1.5123,0.00068691,1068.5775,
69,1,2,2,0.45,0,0,11.375,1,1070.3328,1081.7172,1082.2133,1,1083.5999,1.3866,0.00068618,1085.2021,
70,2,2,2,0.38,1,0,10.5,0,1086.9621,1097.4596,1097.9595,0,1099.3909,1.4314,0.0007023,1100.9596,
71,3,2,3,0.76,1,1,9.625,0,1102.7105,1112.3392,1112.8487,1,1113.8705,1.0218,0.00068031,1115.8332,1117.0697
72,1,2,1,0.16,0,0,11.375,0,1117.588,1128.9686,1129.4685,1,1130.838,1.3695,0.00068618,1132.4578,
73,3,3,2,0.39,1,1,9.625,0,1134.2173,1143.8483,1144.3481,0,1145.8131,1.465,0.00069057,1147.3316,
74,2,3,1,0.24,1,1,10.5,0,1149.097,1159.5945,1160.1111,0,1161.1167,1.0056,0.00068178,1163.0936,
75,2,3,3,0.86,0,0,11.375,0,1164.8432,1176.2237,1176.7404,1,1177.8122,1.0718,0.00068544,1179.7227,
76,1,3,2,0.56,0,1,9.625,0,1181.4725,1191.1035,1191.6034,1,1192.5478,0.94444,0.00068838,1194.5876,
77,3,3,3,0.81,1,1,10.5,0,1196.3522,1206.8497,1207.3496,1,1208.3471,0.99749,0.00068911,1210.3487,1211.5834
78,2,3,3,0.94,0,1,10.5,0,1212.0984,1222.6126,1223.1124,1,1223.9709,0.85845,0.00075509,1226.1027,
79,2,3,2,0.51,1,0,11.375,1,1227.8534,1239.2419,1239.7257,1,1241.0016,1.2759,0.00068691,1242.7269999999999,1243.9637
80,3,3,1,0.33,1,1,9.625,0,1244.478,1254.1049,1254.6215,0,1256.2094,1.588,0.00068838,1257.604,
81,1,3,2,0.42,0,0,11.375,0,1259.3536,1270.7406,1271.2408,1,1272.4564,1.2156,0.00068764,1274.2333,
82,1,3,3,0.69,0,0,10.5,0,1275.993,1286.4981,1286.9817,1,1288.8963,1.9146,0.00068251,1289.983,
83,2,3,3,0.72,0,0,10.5,0,1291.7339,1302.2432,1302.7598,1,1304.3754,1.6156,0.00068691,1305.7423,
84,1,3,1,0.12,0,0,10.5,1,1307.4919,1318.0061,1318.506,1,1320.8388,2.3328,0.00068398,1321.4885,
85,3,3,2,0.55,1,0,10.5,1,1323.2489,1333.7539,1334.2542,1,1335.1744,0.92027,0.00074776,1337.2389,1338.4796
86,1,3,1,0.21,0,0,10.5,1,1339.0009,1349.5151,1350.0117,1,1352.2456,2.2339,0.00068471,1352.9974,
87,3,3,2,0.47,1,0,10.5,0,1354.7472,1365.2523,1365.7611,1,1366.9011,1.1399,0.00068764,1368.7539,1369.9864
88,3,3,1,0.12,1,1,9.625,1,1370.5047,1380.126,1380.6263,0,1381.9247,1.2983,0.00068691,1383.6277,
89,2,3,1,0.17,1,1,10.5,1,1385.3785,1395.8835,1396.3871,0,1397.7876,1.4006,0.00068398,1399.3695,
90,1,3,2,0.64,0,0,11.375,0,1401.136,1412.5081,1413.0163,1,1413.8270000000002,0.8107,0.00069057,1416.0097,
91,1,3,1,0.05,0,0,10.5,0,1417.7651,1428.2656,1428.7659,0,1429.9705,1.2046,0.00069791,1431.7616,
92,1,3,3,0.85,0,1,9.625,0,1433.5113,1443.1424,1443.6422,1,1444.9461,1.3039,0.00068911,1446.6409,
93,1,3,1,0.29,0,1,10.5,0,1448.3918,1458.8969,1459.3971,1,1460.8259,1.4288,0.00068838,1462.3876,
94,1,3,3,0.77,1,0,11.375,0,1464.1372,1475.5215,1476.0217,1,1476.8407,0.81895,0.00069131,1479.0169,1480.2528
95,3,3,1,0.17,1,0,10.5,0,1480.7739,1491.279,1491.7792,0,1492.7603,0.9810399999999999,0.00067811,1494.7638,
96,2,3,3,0.78,1,1,9.625,0,1496.5294,1506.1527,1506.6529999999998,1,1507.9517,1.2987,0.00068544,1509.6427,1510.8834
97,2,3,2,0.43,1,1,10.5,0,1511.4052,1521.9066,1522.4065,1,1524.5832,2.1768,0.00070744,1525.3951,1526.636
98,3,3,3,0.65,1,1,10.5,0,1527.1553,1537.6526,1538.1526,1,1540.6225,2.4699,0.00068471,1541.1527,1542.39
99,3,3,3,0.73,0,0,11.375,1,1542.9035,1554.2923,1554.7820000000002,1,1557.7496,2.9677,0.00068178,1557.781,
100,2,3,1,0.3,0,0,10.5,1,1559.5307,1570.0332,1570.5334,0,1573.1732,2.6398,0.00068104,1573.5346,
101,1,3,3,0.9,0,0,10.5,0,1575.2856,1585.7911,1586.2909,1,1588.7326,2.4417,0.00068178,1589.2902,
102,3,3,1,0.26,1,1,9.625,1,1591.0431,1600.6644,1601.1706,0,1603.2681,2.0975,0.00067884,1604.1659,
103,1,3,2,0.48,0,1,10.5,1,1605.9195,1616.4219,1616.9222,99,,,,1619.9159,
104,2,3,1,0.08,0,0,11.375,0,1621.6656,1633.0464,1633.5468,0,1634.9865,1.4397,0.00068691,1636.5454,
105,3,3,3,0.9,1,1,9.625,0,1638.2989,1647.9260000000002,1648.4259,1,1649.842,1.4161,0.00068911,1651.4251,1652.6561
106,2,3,2,0.6,1,1,10.5,1,1653.1747,1663.6778,1664.1779999999999,1,1666.4256,2.2477,0.00067958,1667.1712,1668.4094
107,2,3,2,0.35,0,1,10.5,0,1668.9302,1679.4353,1679.9355,0,1681.3048,1.3693,0.00068544,1682.92,
108,3,3,2,0.6,1,1,10.5,1,1684.6837,1695.1812,1695.6811,0,1697.2726,1.5915,0.00067738,1698.6802,
