Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.11282,10.5578,11.1255,1,12.2017,1.0762,0.00044866,14.0392,
2,2,1,1,0.13,0,1,9.625,0,15.7872,25.4073,25.9247,0,26.8652,0.9404899999999999,0.00032256,28.9113,
3,2,1,3,0.91,1,0,11.375,1,30.666999999999998,42.0592,42.5761,1,43.7288,1.1527,0.00032769999999999994,45.53,46.7745
4,3,1,1,0.15,1,1,9.625,1,47.2816,56.9275,57.4273,0,58.3925,0.9651700000000001,0.00045525,60.4126,
5,1,1,2,0.61,0,1,10.5,0,62.1647,72.6764,73.1904,1,74.5677,1.3774,0.0003145,76.1729,
6,3,1,1,0.31,1,0,11.375,0,77.9225,89.3031,89.803,0,90.7117,0.9087299999999999,0.00047432,92.7984,
7,3,1,3,0.79,1,0,10.5,0,94.5519,105.0662,105.5661,0,107.6068,2.0407,0.00036508,108.5493,
8,1,1,1,0.1,0,0,10.5,0,110.3178,120.7961,121.3134,0,124.0144,2.7011,0.00048165,124.3001,
9,3,1,2,0.58,1,1,9.625,0,126.0612,135.696,136.2089,0,137.6301,1.4212,0.00049411,139.183,
10,3,1,2,0.36,1,0,11.375,1,140.9351,152.3311,152.8215,0,153.8063,0.98482,0.0003233,155.804,
11,1,1,3,0.82,0,0,10.5,1,157.5538,168.06799999999998,168.5846,1,169.5729,0.9882700000000001,0.00028444,171.5523,
12,3,1,1,0.22,1,0,10.5,1,173.3042,183.8326,184.3331,0,185.3644,1.0312,0.0003013,187.3134,
13,3,1,3,0.87,0,0,10.5,1,189.063,199.5833,200.0839,0,202.868,2.7841,0.00043766,203.0597,
14,1,1,2,0.45,0,0,10.5,0,204.8224,215.3402,215.8401,1,217.4115,1.5714,0.00032989,218.8211,
15,2,1,3,0.7,0,1,9.625,0,220.5731,230.2201,230.7199,1,231.5312,0.8112699999999999,0.00035629,233.6876,
16,1,1,1,0.27,0,1,10.5,1,235.4396,245.9679,246.4685,1,248.3784,1.9099,0.00064,249.4489,
17,2,1,2,0.4,0,0,11.375,0,251.1984,262.5958,263.0956,0,266.0263,2.9306,0.00044352,266.0732,
18,1,1,1,0.18,0,0,10.5,1,267.8278,278.342,278.8419,1,280.6977,1.8557,0.0005095,281.8244,
19,1,1,3,0.74,0,0,10.5,0,283.5761,294.0883,294.605,1,295.7772,1.1722,0.00048018,297.5749,
20,3,1,2,0.52,1,0,10.5,1,299.3268,309.8552,310.3558,0,312.2725,1.9167,0.00069718,313.3257,
21,1,1,1,0.34,0,1,9.625,0,315.0833,324.7216,325.231,1,326.5042,1.2731,0.00029691,328.2086,
22,3,1,3,0.7,1,0,11.375,1,329.9632,341.3439,341.8604,0,342.9597,1.0993,0.00045159,344.8271,
23,2,1,2,0.65,0,1,9.625,0,346.5791,356.2237,356.7236,1,357.9436,1.22,0.00057695,359.7101,
24,2,1,2,0.49,1,0,11.375,1,361.4622,372.8581,373.3587,1,375.1266,1.7679,0.00042007,376.3354,377.5728
25,2,1,2,0.57,0,1,9.625,0,378.0972,387.7329,388.2419,1,390.3903,2.1484,0.00048165,391.2154,
26,2,1,1,0.22,1,1,10.5,1,392.965,403.4959,403.9958,0,404.9496,0.9538200000000001,0.00024999,406.9625,
27,1,1,2,0.4,1,0,11.375,1,408.7144,420.1104,420.6109,1,421.5742,0.96324,0.0012558,423.5973,424.8315
28,2,1,1,0.27,1,0,10.5,1,425.3494,435.8716,436.3784,0,437.5647,1.1863,0.000412,439.3482,
29,1,1,3,0.88,0,0,10.5,1,441.1037,451.6286,452.1291,1,454.8683,2.7392,0.00047285,455.1004,
30,3,1,1,0.09,1,1,9.625,0,456.8509,466.4977,466.9977,0,468.3318,1.3342,0.00044499,469.98199999999997,
31,3,1,2,0.44,1,1,10.5,1,471.73400000000004,482.2289,482.7463,0,483.7634,1.0172,0.00050071,485.7329,
32,3,1,3,0.95,1,0,11.375,0,487.4848,498.8808,499.3813,0,501.1466,1.7653,0.00031963,502.3558,
33,2,1,3,0.75,1,0,10.5,1,504.1055,514.6315,515.1363,1,516.2106,1.0743,0.00043326,518.102,519.3467
34,2,1,1,0.06,1,0,10.5,0,519.8706,530.3827,530.8828,0,532.2097,1.3269,0.00040174,533.8692,
35,2,1,3,0.83,0,1,9.625,0,535.6213,545.2653,545.7491,0,547.9535,2.2044,0.00043033,548.745,
36,1,1,3,0.66,0,1,10.5,1,550.4946,561.0165,561.5167,1,562.5619,1.0452,0.001137,564.4913,
37,3,2,3,0.84,1,1,10.5,1,566.2409,576.7668,577.2549,0,578.3284,1.0735,0.00038928,580.2374,
38,1,2,3,0.93,0,1,10.5,0,582.0059,592.5014,593.0181,99,,,,596.0005,
39,3,2,1,0.2,1,0,11.375,1,597.7567,609.1307,609.6473,0,610.5353,0.88802,0.00032623,612.63,
40,3,2,2,0.41,1,1,9.625,1,614.3795,624.0191,624.5272,0,625.3751,0.8478899999999999,0.00051977,627.5061,
41,1,2,2,0.59,0,1,10.5,1,629.2594,639.7736,640.2735,1,641.2064,0.93291,0.00034602,643.2569,
42,1,2,3,0.85,0,1,10.5,1,645.0089,655.5206,656.0211,1,656.8781,0.85695,0.00035115,659.0075,
43,3,2,3,0.92,1,0,11.375,1,660.7596,672.1556,672.6561,0,673.6293,0.97326,0.00032256,675.6318,
44,2,2,3,0.8,0,1,9.625,0,677.3814,687.0292,687.5393,1,688.4208,0.88155,0.00034822,690.5116,
45,1,2,2,0.37,0,1,10.5,0,692.2612,702.7895,703.2919999999999,1,704.4767,1.1847,0.00038194,706.2599,
46,1,2,3,0.8,1,1,10.5,1,708.0119,718.5402,719.0408,1,720.0361,0.9953,0.00030717,722.0209,723.2527
47,2,2,2,0.62,0,1,10.5,0,723.7704,734.2909,734.7915,1,735.8916,1.1,0.00035702,737.7672,
48,2,2,1,0.11,1,1,10.5,0,739.53,750.0476,750.5475,0,751.42,0.87246,0.0010989,753.5287,
49,3,2,2,0.5,1,0,11.375,0,755.2807,766.6771,767.1773,0,768.0344,0.8571200000000001,0.00023019,770.1469999999999,
50,3,2,2,0.63,1,1,9.625,0,771.9091,781.5432,782.0568,0,783.1223,1.0655,0.00053736,785.0302,
51,2,2,3,0.89,0,0,11.375,1,786.7822,798.1782,798.6788,1,799.6505,0.97172,0.0011114,801.6519999999999,
52,1,2,3,0.71,0,1,9.625,0,803.4017,813.0495,813.5494,0,815.065,1.5156,0.00038708,816.5319,
53,2,2,1,0.19,1,0,11.375,1,818.2837,829.6797,830.1802,0,831.1125,0.93221,0.00035702,833.1612,
54,2,2,2,0.46,0,0,10.5,1,834.9109,845.4304,845.931,1,847.184,1.253,0.0003255,848.9174,
55,3,2,1,0.07,0,1,9.625,0,850.6695,860.3136,860.8141,0,861.7359,0.9218299999999999,0.00059601,863.7874,
56,3,2,2,0.55,1,0,11.375,1,865.5371,876.9344,877.4343,0,878.16,0.72567,0.0010102,880.4191,
57,2,2,3,0.67,1,1,9.625,1,882.171,891.815,892.3156,1,893.3346,1.0190000000000001,0.00033136,895.2966,896.5297
58,2,2,1,0.25,0,0,11.375,1,897.0463,908.4437,908.9507,0,909.6943,0.74362,0.00041713,911.9204,
59,3,2,1,0.28,1,0,10.5,1,913.6757,924.19,924.7014,0,925.5415,0.8401200000000001,0.00021846,927.6723,
60,1,2,1,0.32,0,1,9.625,0,929.4232,939.0531,939.5697,1,940.8213,1.2516,0.00048311,942.5542,
61,3,2,3,0.68,1,1,10.5,1,944.3063,954.818,955.3326,0,956.2688,0.93619,0.00047798,958.3051,
62,1,2,1,0.07,0,1,10.5,0,960.0571,970.579,971.086,0,972.3489999999999,1.263,0.0009391,974.0615,
63,2,2,2,0.54,1,0,11.375,0,975.8111,987.2038,987.7084,1,988.596,0.8876,0.00054249,990.6741,991.9193
64,2,2,3,0.75,1,0,10.5,0,992.4429,1002.9548,1003.4551,1,1004.2835,0.8283799999999999,0.00045892,1006.4415,1007.6734
65,1,2,1,0.23,0,1,9.625,0,1008.1936,1017.8377,1018.3382,0,1019.8106,1.4724,0.00031083,1021.3171,
66,1,2,2,0.5,0,1,10.5,0,1023.0665,1033.5716,1034.0806,1,1034.9302,0.84955,0.00034456,1037.0632,
67,3,2,1,0.14,1,0,11.375,0,1038.8131,1050.2103,1050.7269,0,1051.9699,1.2431,0.00051537,1053.6939,
68,2,2,1,0.32,0,1,9.625,0,1055.4458,1065.0901,1065.5903,0,1067.1774,1.5871,0.00030937,1068.577,
69,1,2,2,0.45,0,0,11.375,1,1070.329,1081.7195,1082.2255,1,1083.4407,1.2152,0.00021993,1085.2018,
70,2,2,2,0.38,1,0,10.5,0,1086.9515,1097.4589,1097.9763,1,1098.9123,0.9360200000000001,0.00032110000000000005,1100.9483,1102.1876
71,3,2,3,0.76,1,1,9.625,0,1102.7147,1112.3588,1112.8594,1,1114.5681,1.7088,0.00048824,1115.8291,1117.0685
72,1,2,1,0.16,0,0,11.375,0,1117.5812,1128.9604,1129.4776,0,1130.7753,1.2977,0.00029177,1132.4643,
73,3,3,2,0.39,1,1,9.625,0,1134.2162,1143.8603,1144.3608,0,1146.0238,1.663,0.0010937999999999998,1147.3373,
74,2,3,1,0.24,1,1,10.5,0,1149.087,1159.611,1160.1178,0,1161.7106,1.5928,0.0005227000000000001,1163.0835,
75,2,3,3,0.86,0,0,11.375,0,1164.8334,1176.2306,1176.7305,1,1177.8698,1.1393,0.00026538,1179.7163,
76,1,3,2,0.56,0,1,9.625,0,1181.4685,1191.1125,1191.6131,1,1192.3257,0.7126600000000001,0.00046698,1194.5997,
77,3,3,3,0.81,1,1,10.5,0,1196.3516,1206.8734,1207.3733,1,1208.5168,1.1435,0.00035262,1210.3504,1211.5831
78,2,3,3,0.94,0,1,10.5,0,1212.1054,1222.6197,1223.1313,1,1224.0603,0.9290700000000001,0.00020673,1226.1019999999999,
79,2,3,2,0.51,1,0,11.375,1,1227.853,1239.2491,1239.7496,1,1241.052,1.3024,0.00039367,1242.7314,1243.9645
80,3,3,1,0.33,1,1,9.625,0,1244.4881,1254.1321,1254.6327,0,1255.5717,0.93904,0.00053736,1257.6114,
81,1,3,2,0.42,0,0,11.375,0,1259.361,1270.7584,1271.2582,99,,,,1274.2377,
82,1,3,3,0.69,0,0,10.5,0,1275.9904,1286.5047,1287.0045,1,1287.7623,0.75778,0.00030717,1289.9884,
83,2,3,3,0.72,0,0,10.5,0,1291.7403,1302.252,1302.7675,1,1303.4819,0.71434,0.00029471,1305.7391,
84,1,3,1,0.12,0,0,10.5,1,1307.4911,1318.0139,1318.5138,0,1319.4816,0.96777,0.00030863,1321.4898,
85,3,3,2,0.55,1,0,10.5,1,1323.246,1333.7602,1334.2601,0,1335.433,1.1729,0.00027198,1337.2426,
86,1,3,1,0.21,0,0,10.5,1,1338.9925,1349.5065,1350.0064,0,1350.8486,0.84226,0.00046185,1352.9912,
87,3,3,2,0.47,1,0,10.5,0,1354.7433,1365.2716,1365.7722,0,1367.0721,1.2999,0.00028151,1368.7419,
88,3,3,1,0.12,1,1,9.625,1,1370.5015,1380.1381,1380.6492,0,1381.5355,0.88633,0.00035189,1383.6252,
89,2,3,1,0.17,1,1,10.5,1,1385.3813,1395.8956,1396.3955,0,1397.1911,0.7956300000000001,0.00028957,1399.378,
90,1,3,2,0.64,0,0,11.375,0,1401.1279,1412.525,1413.0249,1,1413.8065,0.78164,0.00022873,1415.9943,
91,1,3,1,0.05,0,0,10.5,0,1417.757,1428.2746,1428.7752,0,1429.9341,1.1589,0.00032036,1431.7616,
92,1,3,3,0.85,0,1,9.625,0,1433.5137,1443.1577,1443.6583,1,1444.3977,0.7394,0.00034749,1446.6336,
93,1,3,1,0.29,0,1,10.5,0,1448.3832,1458.9085,1459.3973,1,1461.6131,2.2158,0.00028737,1462.3798,
94,1,3,3,0.77,1,0,11.375,0,1464.1308,1475.5268,1476.0274,1,1477.1246,1.0972,0.0003233,1479.014,1480.2469
95,3,3,1,0.17,1,0,10.5,0,1480.7659,1491.2776,1491.7781,99,,,,1494.7645,
96,2,3,3,0.78,1,1,9.625,0,1496.5218,1506.1529999999998,1506.6528,1,1507.2756,0.6228,0.00022799,1509.6354,1510.879
97,2,3,2,0.43,1,1,10.5,0,1511.3997,1521.8991,1522.3991,1,1523.6272,1.2281,0.00044426,1525.3985,1526.6316
98,3,3,3,0.65,1,1,10.5,0,1527.1505,1537.6454,1538.146,0,1539.931,1.7849,0.00056449,1541.1492,
99,3,3,3,0.73,0,0,11.375,1,1542.9011,1554.2805,1554.7811,0,1555.8026,1.0215,0.00064733,1557.774,
100,2,3,1,0.3,0,0,10.5,1,1559.5363,1570.0379,1570.5378,0,1571.6178,1.08,0.00044133,1573.5204,
101,1,3,3,0.9,0,0,10.5,0,1575.287,1585.7842,1586.2841,1,1587.1853,0.90118,0.00029617,1589.2859,
102,3,3,1,0.26,1,1,9.625,1,1591.0378,1600.6651,1601.1657,0,1602.3126,1.1469,0.00048678,1604.1629999999998,
103,1,3,2,0.48,0,1,10.5,1,1605.9127,1616.4159,1616.9164,1,1617.8245,0.90804,0.00050877,1619.9093,
104,2,3,1,0.08,0,0,11.375,0,1621.6589999999999,1633.0563,1633.5396,0,1634.8962,1.3566,0.00055642,1636.5389,
105,3,3,3,0.9,1,1,9.625,0,1638.2899,1647.9196,1648.4195,1,1649.9355,1.516,0.0005073,1651.4212,1652.6527
106,2,3,2,0.6,1,1,10.5,1,1653.1731,1663.6848,1664.1824,1,1665.1748,0.99236,0.00023532,1667.1719,1668.4065
107,2,3,2,0.35,0,1,10.5,0,1668.9312,1679.4355,1679.9361,0,1680.8784,0.9423,0.00037168,1682.9279,
108,3,3,2,0.6,1,1,10.5,1,1684.6775,1695.1918,1695.7035,0,1698.5179,2.8143,0.00045892,1698.6742,
