Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
23,2,1,2,0.65,0,1,9.625,0,346.5904,356.2075,356.7229,1,357.5823,0.8593700000000001,0.00066639,359.7066,
24,2,1,2,0.49,1,0,11.375,1,361.4563,372.8381,373.3381,1,374.5657,1.2276,0.00065539,376.3377,377.57800000000003
25,2,1,2,0.57,0,1,9.625,0,378.0876,387.72,388.22,1,389.6453,1.4253,0.0007155,391.2195,
26,2,1,1,0.22,1,1,10.5,1,392.9695,403.4853,403.9852,0,405.0126,1.0273,0.00071624,406.9681,
27,1,1,2,0.4,1,0,11.375,1,408.7181,420.1005,420.6004,1,421.6119,1.0115,0.00065832,423.6001,424.8337
28,2,1,1,0.27,1,0,10.5,1,425.3579,435.8554,436.3553,0,437.5155,1.1602,0.00066419,439.3544,
29,1,1,3,0.88,0,0,10.5,1,441.1041,451.6017,452.1142,1,453.0593,0.94514,0.00065686,455.1007,
30,3,1,1,0.09,1,1,9.625,0,456.8504,466.4815,466.9814,0,468.4268,1.4454,0.00066419,469.9807,
31,3,1,2,0.44,1,1,10.5,1,471.7303,482.2281,482.7448,1,484.3622,1.6174,0.00065906,485.7278,486.9686
32,3,1,3,0.95,1,0,11.375,0,487.4776,498.8766,499.3766,1,500.2974,0.9208200000000001,0.00066639,502.3595,503.597
33,2,1,3,0.75,1,0,10.5,1,504.1226,514.6252,515.1201,1,516.0173,0.8972,0.00065319,518.1194,519.3507
34,2,1,1,0.06,1,0,10.5,0,519.869,530.3737,530.8737,0,531.8565,0.98282,0.00065099,533.8732,
35,2,1,3,0.83,0,1,9.625,0,535.6232,545.2463,545.7557,1,546.5605,0.80483,0.00065759,548.7453,
36,1,1,3,0.66,0,1,10.5,1,550.4952,561.0043,561.5092,1,562.5756,1.0664,0.00065466,564.4918,
37,3,2,3,0.84,1,1,10.5,1,566.2538,576.7527,577.2555,1,578.3116,1.0561,0.00065906,580.2525,581.4861
38,1,2,3,0.93,0,1,10.5,0,582.0043,592.5019,593.0018,1,593.9672,0.96536,0.00066712,596.0009,
39,3,2,1,0.2,1,0,11.375,1,597.7507,609.1333,609.6332,1,611.4142,1.7809,0.00066785,612.6328,613.8675
40,3,2,2,0.41,1,1,9.625,1,614.3827,624.0152,624.5152,1,625.9177,1.4025,0.00066565,627.5149,628.7459
41,1,2,2,0.59,0,1,10.5,1,629.2646,639.7638,640.2803,1,641.1411,0.86082,0.00067005,643.2633,
42,1,2,3,0.85,0,1,10.5,1,645.0228,655.529,656.0203,1,656.7892,0.76886,0.00065759,659.0194,
43,3,2,3,0.92,1,0,11.375,1,660.7691,672.1441,672.6497,1,673.4682,0.8184600000000001,0.00066052,675.6488,676.8802
44,2,2,3,0.8,0,1,9.625,0,677.3985,687.0296,687.5295,1,688.4038,0.8742700000000001,0.00065979,690.5257,
45,1,2,2,0.37,0,1,10.5,0,692.2783,702.7759,703.2758,1,704.1954,0.91961,0.00065832,706.2751,
46,1,2,3,0.8,1,1,10.5,1,708.0246,718.54,719.0399,1,719.8673,0.82732,0.00065832,722.0228,723.2625
47,2,2,2,0.62,0,1,10.5,0,723.7876,734.2886,734.7885,1,735.6503,0.86175,0.00068545,737.7844,
48,2,2,1,0.11,1,1,10.5,0,739.538,750.0371,750.5371,0,751.6262,1.0891,0.00065759,753.5368,
49,3,2,2,0.5,1,0,11.375,0,755.2866,766.6689,767.1688,1,768.0414,0.87266,0.00066126,770.1599,771.3969999999999
50,3,2,2,0.63,1,1,9.625,0,771.9184,781.5407,782.0406,1,782.937,0.89633,0.00066565,785.0401,786.2754
51,2,2,3,0.89,0,0,11.375,1,786.7894,798.1701,798.6701,1,799.5844,0.91433,0.00065979,801.6693,
52,1,2,3,0.71,0,1,9.625,0,803.4188,813.05,813.5499,1,814.3523,0.8024399999999999,0.00065612,816.549,
53,2,2,1,0.19,1,0,11.375,1,818.2987,829.6633,830.1799,1,831.04,0.86013,0.00071037,833.1627,834.4076
54,2,2,2,0.46,0,0,10.5,1,834.9294,845.4424,845.9284,1,846.8394,0.91101,0.00066052,848.9281,
55,3,2,1,0.07,0,1,9.625,0,850.6779,860.3104,860.8104,0,862.3428,1.5324,0.00065832,863.8047,
56,3,2,2,0.55,1,0,11.375,1,865.5599,876.935,877.4348,1,878.5098,1.075,0.00065466,880.4341,881.6669
57,2,2,3,0.67,1,1,9.625,1,882.1837,891.8148,892.3146,1,893.2615,0.9468799999999999,0.00065906,895.3137,896.5452
58,2,2,1,0.25,0,0,11.375,1,897.0635,908.4442,908.9441,1,909.8612,0.9170799999999999,0.00066419,911.9389,
59,3,2,1,0.28,1,0,10.5,1,913.6929,924.1905,924.6904,1,925.5249,0.83452,0.00065392,927.6896,928.9266
60,1,2,1,0.32,0,1,9.625,0,929.4392,939.0703,939.5702,1,940.8682,1.298,0.00066052,942.5694,
61,3,2,3,0.68,1,1,10.5,1,944.3194,954.8185,955.3185,1,956.1238,0.80528,0.00067885,958.318,959.5572
62,1,2,1,0.07,0,1,10.5,0,960.0681,970.5837,971.0837,0,972.2432,1.1595,0.00065392,974.0787,
63,2,2,2,0.54,1,0,11.375,0,975.8283,987.209,987.7089,1,988.5067,0.79778,0.00065759,990.6984,991.937
64,2,2,3,0.75,1,0,10.5,0,992.4577,1002.9641,1003.4641,1,1004.1542,0.69014,0.00065686,1006.4543,1007.6915
65,1,2,1,0.23,0,1,9.625,0,1008.2136,1017.8351,1018.335,0,1019.442,1.1069,0.00065319,1021.3341,
66,1,2,2,0.5,0,1,10.5,0,1023.0839,1033.5981,1034.0946,1,1034.9212,0.82655,0.00066859,1037.0804,
67,3,2,1,0.14,1,0,11.375,0,1038.8442,1050.2107,1050.7107,0,1051.6889,0.97814,0.00065832,1053.7098,
68,2,2,1,0.32,0,1,9.625,0,1055.4595,1065.0918,1065.5917,1,1066.8162,1.2245,0.00066199,1068.5913,
69,1,2,2,0.45,0,0,11.375,1,1070.3413,1081.7236,1082.2236,1,1083.2078,0.9841799999999999,0.00066126,1085.2233,
70,2,2,2,0.38,1,0,10.5,0,1086.9731,1097.4722,1097.9829,1,1098.7752,0.79227,0.00066272,1100.9717,1102.2085
71,3,2,3,0.76,1,1,9.625,0,1102.7217,1112.3542,1112.8541,1,1113.6711,0.81697,0.00066272,1115.8538,1117.0853
72,1,2,1,0.16,0,0,11.375,0,1117.6035,1128.986,1129.486,0,1130.6463,1.1603,0.00065759,1132.4746,
73,3,3,2,0.39,1,1,9.625,0,1134.2355,1143.8555,1144.3554,1,1145.5342,1.1788,0.00065906,1147.3544,1148.5904
74,2,3,1,0.24,1,1,10.5,0,1149.104,1159.6017,1160.1181,1,1161.3735,1.2554,0.00065759,1163.1007,1164.3452
75,2,3,3,0.86,0,0,11.375,0,1164.8671,1176.2318,1176.7484,1,1177.5649,0.8165399999999999,0.00065832,1179.7312,
76,1,3,2,0.56,0,1,9.625,0,1181.4812,1191.1137,1191.6274,1,1192.3487,0.72124,0.00065832,1194.6132,
77,3,3,3,0.81,1,1,10.5,0,1196.3632,1206.8789,1207.3739,1,1208.1478,0.77396,0.00065759,1210.3619,1211.6031
78,2,3,3,0.94,0,1,10.5,0,1212.1227,1222.6275,1223.1275,1,1223.8512,0.72378,0.00068691,1226.1271,
79,2,3,2,0.51,1,0,11.375,1,1227.877,1239.2593,1239.7593,1,1240.9788,1.2196,0.00066272,1242.7487,1243.984
80,3,3,1,0.33,1,1,9.625,0,1244.4984,1254.1295,1254.6294,1,1255.7228,1.0934,0.00068178,1257.6285,1258.8622
81,1,3,2,0.42,0,0,11.375,0,1259.3782,1270.7589,1271.2588,1,1272.0578,0.79903,0.00066712,1274.2581,
82,1,3,3,0.69,0,0,10.5,0,1276.0076,1286.5052,1287.005,1,1287.8497,0.84472,0.00069205,1290.0046,
83,2,3,3,0.72,0,0,10.5,0,1291.7545,1302.2682,1302.7681,1,1303.4811,0.71299,0.00082694,1305.7532,
84,1,3,1,0.12,0,0,10.5,1,1307.503,1318.0145,1318.5188,1,1319.8568,1.338,0.00065906,1321.5136,
85,3,3,2,0.55,1,0,10.5,1,1323.2683,1333.7674,1334.2673,1,1335.2485,0.98115,0.00065759,1337.2669,1338.4983
86,1,3,1,0.21,0,0,10.5,1,1339.0168,1349.5404,1350.0236,1,1351.0879,1.0642,0.00067592,1353.0156,
87,3,3,2,0.47,1,0,10.5,0,1354.7724,1365.27,1365.7699,1,1366.5909,0.8210200000000001,0.00065173,1368.769,1370.0055
88,3,3,1,0.12,1,1,9.625,1,1370.5187,1380.1498,1380.6497,1,1381.5748,0.92505,0.00065612,1383.6488,1384.8838
89,2,3,1,0.17,1,1,10.5,1,1385.3986,1395.8961,1396.4127,1,1397.4939,1.0812,0.00065392,1399.3953,1400.6371
90,1,3,2,0.64,0,0,11.375,0,1401.1448,1412.5269,1413.0269,1,1413.9735,0.9466399999999999,0.00066126,1416.0264,
91,1,3,1,0.05,0,0,10.5,0,1417.7764,1428.2921,1428.7884,1,1429.8933,1.1049,0.00066272,1431.7751,
92,1,3,3,0.85,0,1,9.625,0,1433.5372,1443.1683,1443.6682,1,1444.3646,0.69633,0.00067225,1446.6569,
93,1,3,1,0.29,0,1,10.5,0,1448.4171,1458.9227,1459.4145,1,1460.4039,0.98941,0.00066272,1462.4136,
94,1,3,3,0.77,1,0,11.375,0,1464.1634,1475.5439999999999,1476.0439999999999,1,1476.8356,0.79157,0.00065466,1479.0431,1480.2736
95,3,3,1,0.17,1,0,10.5,0,1480.7928,1491.3031,1491.8069,1,1492.5391,0.7322,0.00066126,1494.7894,1496.0287
96,2,3,3,0.78,1,1,9.625,0,1496.5526,1506.1868,1506.6701,1,1507.4509,0.78078,0.00069424,1509.6693,1510.9082
97,2,3,2,0.43,1,1,10.5,0,1511.4189,1521.9336,1522.4336,1,1523.1467,0.71316,0.00069058,1525.4164,1526.6604
98,3,3,3,0.65,1,1,10.5,0,1527.183,1537.6822,1538.1821,1,1539.0178,0.83565,0.00066639,1541.1818,1542.4132
99,3,3,3,0.73,0,0,11.375,1,1542.9317,1554.3139999999999,1554.8139999999999,1,1555.9371,1.1232,0.00065832,1557.808,
100,2,3,1,0.3,0,0,10.5,1,1559.5635,1570.0626,1570.5626,1,1571.4171,0.8544799999999999,0.00065612,1573.5622,
101,1,3,3,0.9,0,0,10.5,0,1575.3120000000001,1585.8181,1586.318,1,1587.2645,0.94644,0.00066126,1589.3108,
102,3,3,1,0.26,1,1,9.625,1,1591.0668,1600.6979,1601.1978,1,1602.1279,0.9300700000000001,0.00065906,1604.1928,1605.4234
103,1,3,2,0.48,0,1,10.5,1,1605.9425,1616.4441,1616.9441,1,1618.6476,1.7034,0.00065319,1619.9433,
104,2,3,1,0.08,0,0,11.375,0,1621.693,1633.0736,1633.5735,1,1634.8471,1.2736,0.00065832,1636.5732,
105,3,3,3,0.9,1,1,9.625,0,1638.3229999999999,1647.9387,1648.4555,1,1649.5267,1.0712,0.00065832,1651.4383,1652.681
106,2,3,2,0.6,1,1,10.5,1,1653.205,1663.7041,1664.204,1,1665.3099,1.1058,0.00066565,1667.1989,1668.4347
107,2,3,2,0.35,0,1,10.5,0,1668.9535,1679.4526,1679.9625,1,1681.0296,1.0671,0.00065686,1682.9521,
108,3,3,2,0.6,1,1,10.5,1,1684.7021,1695.2089999999998,1695.7089,1,1696.6851,0.97615,0.00065979,1698.7082,1699.9402
