Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
52,1,2,3,0.71,0,1,9.625,0,803.4264,813.0511,813.5589,1,815.6542,2.0953,0.00068325,816.5503,
53,2,2,1,0.19,1,0,11.375,1,818.3084,829.6806,830.1905,1,832.2376,2.0471,0.00067592,833.1797,834.4161
54,2,2,2,0.46,0,0,10.5,1,834.9293,845.4436,845.9434,1,847.7329,1.7895,0.00066419,848.926,
55,3,2,1,0.07,0,1,9.625,0,850.6887,860.3213,860.8233,1,862.4042,1.5809,0.00067152,863.8059,
56,3,2,2,0.55,1,0,11.375,1,865.5556,876.9531,877.4531,1,878.5237,1.0706,0.00068178,880.4359,881.6728
57,2,2,3,0.67,1,1,9.625,1,882.1859,891.8326,892.335,1,893.8909,1.5559,0.00069718,895.318,896.5506
58,2,2,1,0.25,0,0,11.375,1,897.0679,908.4621,908.9669,1,911.1391,2.1722,0.00067372,911.9444,
59,3,2,1,0.28,1,0,10.5,1,913.6997,924.2154,924.7154,1,925.554,0.8386100000000001,0.00070304,927.6983,928.9321
60,1,2,1,0.32,0,1,9.625,0,929.4482,939.0975,939.5974,1,941.0422,1.4447,0.00067079,942.5705,
61,3,2,3,0.68,1,1,10.5,1,944.3302,954.8512,955.346,1,956.3377,0.99167,0.00067592,958.3289,959.5624
62,1,2,1,0.07,0,1,10.5,0,960.0832,970.5974,971.0974,1,972.2248,1.1274,0.00068618,974.0798,
63,2,2,2,0.54,1,0,11.375,0,975.8295,987.2269,987.7267,1,989.1357,1.4089,0.0022681999999999997,990.7093,991.9439
64,2,2,3,0.75,1,0,10.5,0,992.4592,1002.975,1003.475,1,1005.3442,1.8693,0.00068545,1006.4578,1007.6968
65,1,2,1,0.23,0,1,9.625,0,1008.2078,1017.8569,1018.3569,1,1019.2876,0.9306700000000001,0.00066859,1021.3398,
66,1,2,2,0.5,0,1,10.5,0,1023.0897,1033.616,1034.1158,1,1035.1193,1.0034,0.00068105,1037.0885,
67,3,2,1,0.14,1,0,11.375,0,1038.848,1050.2373,1050.7453,1,1051.7023,0.95706,0.00068252,1053.7202,1054.9557
68,2,2,1,0.32,0,1,9.625,0,1055.4774,1065.1085,1065.6193,1,1067.3021,1.6829,0.00069058,1068.6021,
69,1,2,2,0.45,0,0,11.375,1,1070.3521,1081.738,1082.2378,1,1083.1415,0.90364,0.00067958,1085.2204,
70,2,2,2,0.38,1,0,10.5,0,1086.9839,1097.4842,1097.9841,1,1098.9091,0.9250200000000001,0.00067225,1100.9667,1102.2131
71,3,2,3,0.76,1,1,9.625,0,1102.7329,1112.365,1112.865,1,1114.6286,1.7636,0.00067665,1115.848,1117.0924
72,1,2,1,0.16,0,0,11.375,0,1117.6144,1129.0102,1129.4968,1,1130.8519,1.3552,0.00067592,1132.4798,
73,3,3,2,0.39,1,1,9.625,0,1134.2297,1143.8788,1144.3788,1,1145.5474,1.1686,0.00067592,1147.3616,1148.5966
74,2,3,1,0.24,1,1,10.5,0,1149.1116,1159.6363,1160.1362,1,1161.1232,0.9869600000000001,0.00067958,1163.1186,1164.3495
75,2,3,3,0.86,0,0,11.375,0,1164.8683,1176.249,1176.7656,1,1178.7146,1.949,0.00067518,1179.7481,
76,1,3,2,0.56,0,1,9.625,0,1181.4977,1191.1289,1191.6454,1,1192.8182,1.1728,0.00067738,1194.624,
77,3,3,3,0.81,1,1,10.5,0,1196.3776,1206.8918,1207.3917,1,1208.4578,1.0659999999999998,0.00067372,1210.3742,1211.6072
78,2,3,3,0.94,0,1,10.5,0,1212.1237,1222.6215,1223.1383,1,1223.8816,0.7433,0.00067299,1226.1211,
79,2,3,2,0.51,1,0,11.375,1,1227.8713,1239.2701,1239.7701,1,1240.833,1.0629,0.00067225,1242.753,1243.9882
80,3,3,1,0.33,1,1,9.625,0,1244.5029,1254.1353,1254.6521,1,1255.8166,1.1645,0.00067005,1257.635,1258.867
81,1,3,2,0.42,0,0,11.375,0,1259.3849,1270.7839,1271.2839,1,1272.2798,0.9959399999999999,0.00067445,1274.2591,
82,1,3,3,0.69,0,0,10.5,0,1276.0167,1286.5397,1287.0396,1,1287.7993,0.75964,0.00067225,1290.0153,
83,2,3,3,0.72,0,0,10.5,0,1291.7653,1302.2694,1302.7859,1,1303.7506,0.96468,0.00067445,1305.7685,
84,1,3,1,0.12,0,0,10.5,1,1307.5179,1318.0155,1318.5322,1,1319.6383,1.1061,0.00067372,1321.5146,
85,3,3,2,0.55,1,0,10.5,1,1323.2643,1333.7953,1334.2952,1,1335.9821,1.6869,0.00067445,1337.2611,1338.5072
86,1,3,1,0.21,0,0,10.5,1,1339.0275,1349.5266,1350.0434,1,1351.3575,1.3141,0.00067592,1353.0263,
87,3,3,2,0.47,1,0,10.5,0,1354.7762,1365.2920000000001,1365.8044,1,1366.5251,0.7206100000000001,0.00067592,1368.775,1370.0143
88,3,3,1,0.12,1,1,9.625,1,1370.5364,1380.174,1380.6843,1,1382.0756,1.3913,0.001497,1383.6568,1384.8941
89,2,3,1,0.17,1,1,10.5,1,1385.4164,1395.9306,1396.4392,1,1397.4041,0.96488,0.00067005,1399.4129999999998,1400.6472
90,1,3,2,0.64,0,0,11.375,0,1401.1627,1412.5601,1413.0542,1,1414.3631,1.3090000000000002,0.00068032,1416.0424,
91,1,3,1,0.05,0,0,10.5,0,1417.7921,1428.3064,1428.8063,1,1429.9552,1.1489,0.00067152,1431.7887,
92,1,3,3,0.85,0,1,9.625,0,1433.5384,1443.1862,1443.6861,1,1444.4986,0.8125,0.00067738,1446.6685,
93,1,3,1,0.29,0,1,10.5,0,1448.4182,1458.9335,1459.4335,1,1460.4977,1.0642,0.00067665,1462.4165,
94,1,3,3,0.77,1,0,11.375,0,1464.1663,1475.5653,1476.0653,1,1476.9616,0.89628,0.00071477,1479.0481,1480.2852
95,3,3,1,0.17,1,0,10.5,0,1480.7981,1491.3139,1491.8247,1,1492.9446,1.1199,0.00067372,1494.7968,1496.0366
96,2,3,3,0.78,1,1,9.625,0,1496.5569,1506.1879999999999,1506.7046,1,1507.8084,1.1038,0.00068032,1509.6787,1510.9154
97,2,3,2,0.43,1,1,10.5,0,1511.4368,1521.951,1522.4509,1,1523.2884,0.83746,0.00068398,1525.4335,1526.6685
98,3,3,3,0.65,1,1,10.5,0,1527.1831,1537.7096,1538.2139,1,1539.0477,0.8337899999999999,0.00068032,1541.1796,1542.4212
99,3,3,3,0.73,0,0,11.375,1,1542.9425,1554.3267,1554.8433,1,1555.9589999999998,1.1157,0.00067738,1557.8092,
100,2,3,1,0.3,0,0,10.5,1,1559.5587,1570.09,1570.59,1,1571.9183,1.3283,0.00067812,1573.5720000000001,
101,1,3,3,0.9,0,0,10.5,0,1575.3228,1585.8386,1586.3386,1,1587.3181,0.9795,0.00067812,1589.3215,
102,3,3,1,0.26,1,1,9.625,1,1591.0714,1600.7206,1601.2206,1,1602.3256,1.105,0.00067445,1604.1981,1605.4324
103,1,3,2,0.48,0,1,10.5,1,1605.9534,1616.4692,1616.9787,1,1618.9409,1.9622,0.00079468,1619.9521,
104,2,3,1,0.08,0,0,11.375,0,1621.7020000000002,1633.101,1633.6009,1,1634.868,1.2671,0.00072723,1636.5738,
105,3,3,3,0.9,1,1,9.625,0,1638.3338,1647.9713,1648.4829,1,1649.2518,0.76884,0.00067372,1651.4537,1652.69
106,2,3,2,0.6,1,1,10.5,1,1653.2033,1663.7315,1664.2342,1,1665.4036,1.1695,0.00067152,1667.2001,1668.4422
107,2,3,2,0.35,0,1,10.5,0,1668.9663,1679.4806,1679.9805,1,1681.0836,1.1031,0.00069718,1682.9629,
108,3,3,2,0.6,1,1,10.5,1,1684.7129,1695.2287,1695.7286,1,1697.1067,1.3781,0.00067005,1698.7116,1699.9477
