Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.11617000000000001,10.5638,11.1308,1,12.8255,1.6947,0.00068032,14.032,
2,2,1,1,0.13,0,1,9.625,0,15.7813,25.4271,25.9269,1,27.8493,1.9223,0.00068105,28.9096,
3,2,1,3,0.91,1,0,11.375,1,30.6591,42.0566,42.5727,1,44.2726,1.6999,0.0008702,45.5389,46.7711
4,3,1,1,0.15,1,1,9.625,1,47.2887,56.9365,57.4364,0,59.7047,2.2682,0.00065833,60.4199,
5,1,1,2,0.61,0,1,10.5,0,62.1686,72.6927,73.1828,1,74.408,1.2251,0.00066346,76.1653,
6,3,1,1,0.31,1,0,11.375,0,77.915,89.3175,89.8177,1,91.176,1.3582,0.00065759,92.7949,94.0281
7,3,1,3,0.79,1,0,10.5,0,94.5446,105.0589,105.5588,1,106.711,1.1522,0.00066786,108.5434,109.781
8,1,1,1,0.1,0,0,10.5,0,110.311,120.822,121.3219,1,122.7269,1.405,0.0006553999999999999,124.3043,
9,3,1,2,0.58,1,1,9.625,0,126.0541,135.6853,136.2019,1,138.1903,1.9885,0.00066199,139.1751,140.4127
10,3,1,2,0.36,1,0,11.375,1,140.934,152.3151,152.832,0,154.3578,1.5257,0.00069425,155.8001,
11,1,1,3,0.82,0,0,10.5,1,157.5635,168.0778,168.5778,1,170.1577,1.58,0.0006553999999999999,171.5604,
12,3,1,1,0.22,1,0,10.5,1,173.31,183.8306,184.3308,0,185.7012,1.3704,0.00066566,187.3066,
13,3,1,3,0.87,0,0,10.5,1,189.0664,199.5883,200.0885,1,201.5334,1.4449,0.00075363,203.0565,
14,1,1,2,0.45,0,0,10.5,0,204.8194,215.3337,215.8337,1,217.4525,1.6188,0.00066346,218.8163,
15,2,1,3,0.7,0,1,9.625,0,220.5657,230.2137,230.7034,1,232.0685,1.3651,0.00065833,233.6961,
16,1,1,1,0.27,0,1,10.5,1,235.4458,245.9611,246.4613,1,248.4199,1.9586,0.00066126,249.4459,
17,2,1,2,0.4,0,0,11.375,0,251.1969,262.5728,263.086,1,264.3317,1.2457,0.00066053,266.072,
18,1,1,1,0.18,0,0,10.5,1,267.8219,278.3436,278.8527,1,280.3553,1.5027,0.00065759,281.8184,
19,1,1,3,0.74,0,0,10.5,0,283.5795,294.0992,294.5848,1,295.5547,0.96986,0.00066273,297.5697,
20,3,1,2,0.52,1,0,10.5,1,299.3312,309.8455,310.3454,0,312.2588,1.9134,0.00066199,313.3279,
21,1,1,1,0.34,0,1,9.625,0,315.0783,324.7255,325.2333,1,326.3932,1.1599,0.0010674,328.2078,
22,3,1,3,0.7,1,0,11.375,1,329.9576,341.355,341.8582,1,343.0495,1.1914,0.00068325,344.8374,346.0683
23,2,1,2,0.65,0,1,9.625,0,346.5871,356.235,356.7348,1,357.9375,1.2027,0.00067006,359.7006,
24,2,1,2,0.49,1,0,11.375,1,361.4677,372.8567,373.3644,1,374.9369,1.5726,0.00066273,376.3417,377.5736
25,2,1,2,0.57,0,1,9.625,0,378.0966,387.7307,388.2444,1,389.4805,1.2362,0.00066346,391.2157,
26,2,1,1,0.22,1,1,10.5,1,392.9665,403.4909,403.9907,0,405.2241,1.2334,0.00066273,406.9733,
27,1,1,2,0.4,1,0,11.375,1,408.7242,420.1132,420.6203,1,421.8716,1.2514,0.0022279,423.5982,424.8324
28,2,1,1,0.27,1,0,10.5,1,425.3526,435.8668,436.3712,0,437.8557,1.4844,0.00066419,439.3493,
29,1,1,3,0.88,0,0,10.5,1,441.1068,451.6132,452.1131,1,453.2393,1.1262,0.00066053,455.097,
30,3,1,1,0.09,1,1,9.625,0,456.848,466.486,466.99300000000005,0,468.7347,1.7416,0.00066053,469.9755,
31,3,1,2,0.44,1,1,10.5,1,471.7252,482.2395,482.7395,0,484.0225,1.2830000000000001,0.00066786,485.7386,
32,3,1,3,0.95,1,0,11.375,0,487.4883,498.8523,499.3522,1,500.5017,1.1495,0.00066273,502.3536,503.5954
33,2,1,3,0.75,1,0,10.5,1,504.1178,514.6155,515.1265,1,516.1576,1.031,0.00067446,518.1145,519.3488
34,2,1,1,0.06,1,0,10.5,0,519.8642,530.3786,530.8676,0,532.445,1.5774,0.00065759,533.8689,
35,2,1,3,0.83,0,1,9.625,0,535.6199,545.2418,545.7416,1,547.2366,1.495,0.00066199,548.743,
36,1,1,3,0.66,0,1,10.5,1,550.4939,561.0049,561.5048,1,562.5968,1.092,0.00065686,564.4873,
37,3,2,3,0.84,1,1,10.5,1,566.2537,576.7568,577.2571,1,578.3805,1.1234,0.00066932,580.2505,581.4836
38,1,2,3,0.93,0,1,10.5,0,582.0001,592.5145,592.998,1,593.972,0.9740200000000001,0.00066199,595.9994,
39,3,2,1,0.2,1,0,11.375,1,597.7504,609.1394,609.6438,0,610.8033,1.1594,0.00066566,612.6264,
40,3,2,2,0.41,1,1,9.625,1,614.3761,624.0133,624.5136,0,625.9311,1.4175,0.00066346,627.5062,
41,1,2,2,0.59,0,1,10.5,1,629.256,639.7703,640.2547,1,641.1707,0.9159999999999999,0.00066053,643.2559,
42,1,2,3,0.85,0,1,10.5,1,645.0068,655.512,656.0166,1,656.9785,0.9619,0.00066126,658.9991,
43,3,2,3,0.92,1,0,11.375,1,660.7654,672.137,672.6461,1,673.6339999999999,0.9878299999999999,0.00067079,675.6385,676.8723
44,2,2,3,0.8,0,1,9.625,0,677.3895,687.0108,687.5111,1,688.4894,0.97839,0.00066859,690.5125,
45,1,2,2,0.37,0,1,10.5,0,692.2636,702.7726,703.2725,1,704.4174,1.1449,0.00066859,706.2702,
46,1,2,3,0.8,1,1,10.5,1,708.0213,718.5189999999999,719.0265,1,719.953,0.92645,0.00066126,722.018,723.2547
47,2,2,2,0.62,0,1,10.5,0,723.7789,734.2821,734.7844,1,735.6965,0.9120799999999999,0.00065906,737.7691,
48,2,2,1,0.11,1,1,10.5,0,739.5308,750.0284,750.5284,0,751.92,1.3917,0.00066053,753.5277,
49,3,2,2,0.5,1,0,11.375,0,755.2777,766.6667,767.1669999999999,1,768.4716,1.3047,0.00066126,770.1572,771.3901
50,3,2,2,0.63,1,1,9.625,0,771.9066,781.5407,782.0409,1,782.9675,0.9266,0.00069498,785.0369999999999,786.2686
