Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.1208,10.5533,11.1044,1,12.1773,1.0728,0.0003233,14.0361,
2,2,1,1,0.13,0,1,9.625,0,15.7839,25.4141,25.9149,0,26.8328,0.9178799999999999,0.00030057,28.9038,
3,2,1,3,0.91,1,0,11.375,1,30.6638,42.0281,42.5563,1,43.9764,1.4201,0.00035629,45.5344,46.7747
4,3,1,1,0.15,1,1,9.625,1,47.2878,56.9076,57.4074,0,58.61600000000001,1.2086,0.00044792,60.4119,
5,1,1,2,0.61,0,1,10.5,0,62.1653,72.6706,73.1705,1,74.4074,1.2369,0.00031010000000000006,76.1578,
6,3,1,1,0.31,1,0,11.375,0,77.9193,89.2832,89.7999,0,90.855,1.0551,0.00034309,92.7885,
7,3,1,3,0.79,1,0,10.5,0,94.5487,105.0463,105.5461,1,106.9906,1.4445,0.00043180000000000003,108.5454,109.7796
8,1,1,1,0.1,0,0,10.5,0,110.3115,120.7925,121.2923,1,122.7977,1.5054,0.00028004,124.2967,
9,3,1,2,0.58,1,1,9.625,0,126.05,135.6725,136.1854,1,137.5577,1.3722,0.00045745,139.1742,140.4123
10,3,1,2,0.36,1,0,11.375,1,140.9274,152.3185,152.8183,0,153.917,1.0987,0.00033283,155.805,
11,1,1,3,0.82,0,0,10.5,1,157.5582,168.0648,168.5647,1,169.7564,1.1918,0.00032769999999999994,171.5507,
12,3,1,1,0.22,1,0,10.5,1,173.3135,183.8111,184.31099999999998,0,185.4118,1.1008,0.00028957,187.3132,
13,3,1,3,0.87,0,0,10.5,1,189.0664,199.574,200.0701,1,201.0675,0.9974299999999999,0.00034162,203.0588,
14,1,1,2,0.45,0,0,10.5,0,204.8122,215.3203,215.8202,1,216.5632,0.74297,0.00064219,218.8047,
15,2,1,3,0.7,0,1,9.625,0,220.56900000000002,230.2001,230.6934,1,231.4184,0.72501,0.00029471,233.6826,
16,1,1,1,0.27,0,1,10.5,1,235.4354,245.9465,246.4463,1,247.554,1.1076,0.00028371,249.4456,
17,2,1,2,0.4,0,0,11.375,0,251.1951,262.5758,263.0757,1,263.9136,0.83788,0.00034236,266.0586,
18,1,1,1,0.18,0,0,10.5,1,267.8246,278.3314,278.822,0,280.3216,1.4996,0.0011671,281.8213,
19,1,1,3,0.74,0,0,10.5,0,283.5743,294.0771,294.5781,1,295.5924,1.0144,0.00023899,297.5676,
20,3,1,2,0.52,1,0,10.5,1,299.3201,309.8314,310.3313,0,311.3759,1.0446,0.00028298,313.3304,
21,1,1,1,0.34,0,1,9.625,0,315.0801,324.7112,325.2111,1,326.1597,0.9486,0.00035042,328.2067,
22,3,1,3,0.7,1,0,11.375,1,329.96,341.3311,341.832,1,342.88699999999994,1.055,0.00030424,344.82300000000004,346.0659
23,2,1,2,0.65,0,1,9.625,0,346.5908,356.2253,356.7095,1,357.5186,0.80906,0.00027858,359.7029,
24,2,1,2,0.49,1,0,11.375,1,361.4526,372.8393,373.3402,1,374.606,1.2658,0.00025732,376.3323,377.5719
