Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
1,1,1,2,0.53,0,0,10.5,0,0.048183,10.5625,11.0795,1,12.3352,1.2557,0.00039734,14.0299,
2,2,1,1,0.13,0,1,9.625,0,15.7787,25.4256,25.9254,0,27.4866,1.5612,0.00050583,28.9098,
3,2,1,3,0.91,1,0,11.375,1,30.6617,42.0576,42.5536,1,43.8141,1.2605,0.00072283,45.5372,46.7701
4,3,1,1,0.15,1,1,9.625,1,47.2869,56.9346,57.4345,0,58.6535,1.219,0.00053003,60.4169,
5,1,1,2,0.61,0,1,10.5,0,62.1666,72.6808,73.1806,1,74.5967,1.416,0.00044865,76.1631,
6,3,1,1,0.31,1,0,11.375,0,77.9136,89.31,89.8101,1,91.4361,1.6261,0.00039660000000000004,92.7924,94.0266
7,3,1,3,0.79,1,0,10.5,0,94.5485,105.0606,105.5607,1,106.5077,0.9470299999999999,0.00047211,108.5472,109.7819
8,1,1,1,0.1,0,0,10.5,0,110.3159,120.8191,121.319,1,123.48299999999999,2.1641,0.00043839,124.3015,
9,3,1,2,0.58,1,1,9.625,0,126.0511,135.6821,136.2276,1,137.3792,1.1517,0.0017300999999999998,139.2145,140.4503
10,3,1,2,0.36,1,0,11.375,1,140.9662,152.3621,152.8626,0,155.5938,2.7311,0.00054982,155.8492,
11,1,1,3,0.82,0,0,10.5,1,157.6011,168.1127,168.6242,1,169.7689,1.1448,0.00036728,171.5899,
12,3,1,1,0.22,1,0,10.5,1,173.3517,183.8704,184.3704,0,185.7525,1.3822,0.00040539999999999993,187.3527,
13,3,1,3,0.87,0,0,10.5,1,189.1024,199.6166,200.1165,1,201.0248,0.90827,0.0011347999999999998,203.101,
14,1,1,2,0.45,0,0,10.5,0,204.85299999999998,215.3813,215.8793,1,216.5834,0.70408,0.00052929,218.8516,
15,2,1,3,0.7,0,1,9.625,0,220.6115,230.2592,230.7481,1,231.6468,0.8986700000000001,0.00036508,233.7346,
16,1,1,1,0.27,0,1,10.5,1,235.4865,245.9886,246.4987,1,247.358,0.8593299999999999,0.00042080000000000004,249.4877,
17,2,1,2,0.4,0,0,11.375,0,251.2373,262.6347,263.1346,1,263.9503,0.81576,0.0010769,266.1035,
18,1,1,1,0.18,0,0,10.5,1,267.8555,278.367,278.8843,1,279.9731,1.0888,0.00046332,281.8633,
19,1,1,3,0.74,0,0,10.5,0,283.6128,294.1344,294.635,1,295.1721,0.5371100000000001,0.0003013,297.6093,
20,3,1,2,0.52,1,0,10.5,1,299.3589,309.8731,310.3897,1,311.0276,0.6379,0.00039367,313.3555,314.6023
21,1,1,1,0.34,0,1,9.625,0,315.1241,324.7696,325.2694,1,325.9951,0.7256199999999999,0.00041346,328.2383,
22,3,1,3,0.7,1,0,11.375,1,330.0016,341.3821,341.8867,1,342.6313,0.74463,0.00057914,344.8732,346.1103
23,2,1,2,0.65,0,1,9.625,0,346.6309,356.2693,356.7785,1,357.3541,0.5756,0.00053443,359.7563,
24,2,1,2,0.49,1,0,11.375,1,361.4939,372.9042,373.39099999999996,1,374.0491,0.65805,0.00034309,376.3745,377.6144
25,2,1,2,0.57,0,1,9.625,0,378.1266,387.7709,388.2711,1,388.8807,0.60958,0.00035482,391.2575,
26,2,1,1,0.22,1,1,10.5,1,393.0096,403.5212,404.0337,1,405.3204,1.2868,0.00066272,407.0081,408.2458
27,1,1,2,0.4,1,0,11.375,1,408.7658,420.1631,420.6567,1,421.3434,0.68674,0.00027491,423.6432,424.8742
28,2,1,1,0.27,1,0,10.5,1,425.3951,435.9092,436.4091,1,436.9668,0.5576800000000001,0.00032916,439.3939,440.6274
29,1,1,3,0.88,0,0,10.5,1,441.1458,451.6573,452.1746,1,453.0864,0.91179,0.00050803,455.1443,
30,3,1,1,0.09,1,1,9.625,0,456.8964,466.5403,467.0409,1,468.5901,1.5492,0.001008,470.0274,471.2578
31,3,1,2,0.44,1,1,10.5,1,471.7794,482.298,482.7979,1,483.6853,0.8874200000000001,0.00046698,485.7804,487.0134
32,3,1,3,0.95,1,0,11.375,0,487.53,498.9273,499.4272,1,500.42900000000003,1.0018,0.00092223,502.4098,503.6397
33,2,1,3,0.75,1,0,10.5,1,504.1593,514.6767,515.1771,1,515.8999,0.7228100000000001,0.00033869,518.1557,519.3936
34,2,1,1,0.06,1,0,10.5,0,519.9156,530.4272,530.9362,0,532.4992,1.5630000000000002,0.0007088999999999999,533.9141,
35,2,1,3,0.83,0,1,9.625,0,535.6683,545.3101,545.7992,1,546.8269,1.0277,0.00056008,548.7816,
36,1,1,3,0.66,0,1,10.5,1,550.5325,561.0622,561.5621,1,562.7383,1.1762,0.00048091,564.5445,
37,3,2,3,0.84,1,1,10.5,1,566.2942,576.8114,577.312,1,578.1937,0.8817200000000001,0.00057475,580.2906,581.5291
38,1,2,3,0.93,0,1,10.5,0,582.0505,592.5712,593.0626,1,594.0418,0.9791700000000001,0.001115,596.0536,
39,3,2,1,0.2,1,0,11.375,1,597.8032,609.2005,609.7005,1,611.6641,1.9637,0.00030863,612.6674,613.9094
40,3,2,2,0.41,1,1,9.625,1,614.4325,624.0636,624.5805,1,625.2799,0.69934,0.00055275,627.5504,628.7885
41,1,2,2,0.59,0,1,10.5,1,629.3023,639.8306,640.3312,1,640.9757,0.6445,0.00092003,643.3087,
42,1,2,3,0.85,0,1,10.5,1,645.0584,655.5812,656.0818,1,656.8865,0.80467,0.00034969,659.0549,
43,3,2,3,0.92,1,0,11.375,1,660.8046,672.2019,672.7018,1,673.7098,1.008,0.00035922,675.6866,676.923
44,2,2,3,0.8,0,1,9.625,0,677.4385,687.0825,687.5831,1,688.4611,0.87805,0.00021040000000000002,690.564,
45,1,2,2,0.37,0,1,10.5,0,692.3136,702.8331,703.3337,1,704.2845,0.95084,0.00023312,706.3201,
46,1,2,3,0.8,1,1,10.5,1,708.0721,718.5837,719.0905,1,719.9561,0.86555,0.00042519,722.0707,723.304
47,2,2,2,0.62,0,1,10.5,0,723.8228,734.3368,734.8367,1,735.8274,0.9907299999999999,0.00029104,737.8214,
48,2,2,1,0.11,1,1,10.5,0,739.5734,750.085,750.5856,0,752.0111,1.4255,0.00045965,753.572,
49,3,2,2,0.5,1,0,11.375,0,755.324,766.7199,767.2205,1,767.9784,0.75794,0.00052416,770.1947,771.4351
50,3,2,2,0.63,1,1,9.625,0,771.9609,781.6087,782.1035,1,782.8016,0.69813,0.00026831,785.0744,786.3157
51,2,2,3,0.89,0,0,11.375,1,786.8252,798.2213,798.7217,1,799.7049,0.98315,0.00030789999999999995,801.7081,
52,1,2,3,0.71,0,1,9.625,0,803.4602,813.1042,813.6048,1,814.4003,0.7955,0.00030863,816.5912,
53,2,2,1,0.19,1,0,11.375,1,818.3431,829.7303,830.2397,1,831.7602,1.5205,0.00056008,833.2126,834.4489
54,2,2,2,0.46,0,0,10.5,1,834.9623,845.4765,845.9903,1,846.7672,0.77685,0.00031010000000000006,848.9602,
55,3,2,1,0.07,0,1,9.625,0,850.7121,860.3562,860.8565,0,862.1827,1.3261,0.00039294,863.8430000000001,
