Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
25,2,1,2,0.57,0,1,9.625,0,378.0985,387.7464,388.2463,1,389.7848,1.5385,0.00064,391.2287,
26,2,1,1,0.22,1,1,10.5,1,392.9785,403.4937,403.9937,1,405.6325,1.6388,0.00064587,406.9767,408.2104
27,1,1,2,0.4,1,0,11.375,1,408.7265,420.1256,420.6256,1,421.904,1.2785,0.00064513,423.6046,424.8383
28,2,1,1,0.27,1,0,10.5,1,425.3585,435.8743,436.3853,1,437.6153,1.23,0.00064073,439.3573,440.5911
29,1,1,3,0.88,0,0,10.5,1,441.1175,451.6396,452.1229,1,453.4394,1.3165,0.00064367,455.1142,
30,3,1,1,0.09,1,1,9.625,0,456.8639,466.5117,467.0116,0,468.8229,1.8113,0.00064293,469.9881,
31,3,1,2,0.44,1,1,10.5,1,471.7437,482.2415,482.75800000000004,1,484.5502,1.7922,0.00064,485.7405,486.9763
32,3,1,3,0.95,1,0,11.375,0,487.4902,498.8877,499.3876,1,500.6542,1.2666,0.0006443999999999999,502.3701,503.6049
33,2,1,3,0.75,1,0,10.5,1,504.1198,514.651,515.1344,1,516.9657,1.8313,0.00063853,518.1173,519.359
34,2,1,1,0.06,1,0,10.5,0,519.8828,530.3972,530.8997,0,532.8212,1.9215,0.0006422000000000001,533.8796,
35,2,1,3,0.83,0,1,9.625,0,535.6326,545.2771,545.765,1,546.7572,0.99216,0.00064147,548.7481,
36,1,1,3,0.66,0,1,10.5,1,550.5092,561.0235,561.5305,1,562.7567,1.2262,0.00063927,564.5059,
37,3,2,3,0.84,1,1,10.5,1,566.2633,576.7792,577.2792,1,578.4683,1.1892,0.00070598,580.2621,581.4943
38,1,2,3,0.93,0,1,10.5,0,582.0187,592.533,593.0329,1,594.548,1.5151,0.00064806,596.0153,
39,3,2,1,0.2,1,0,11.375,1,597.7651,609.1625,609.6457,0,611.5236,1.8780000000000001,0.0006487999999999999,612.6449,
40,3,2,2,0.41,1,1,9.625,1,614.3946,624.0258,624.5424,1,625.6753,1.1329,0.0006466,627.5082,628.7538
41,1,2,2,0.59,0,1,10.5,1,629.2747,639.7906,640.2906,1,641.4747,1.1842,0.00066419,643.2735,
42,1,2,3,0.85,0,1,10.5,1,645.0234,655.5393,656.0519,1,657.4581,1.4062,0.0006443999999999999,659.0222,
43,3,2,3,0.92,1,0,11.375,1,660.7721,672.1712,672.6648,1,674.1304,1.4656,0.00066859,675.6542,676.8869
44,2,2,3,0.8,0,1,9.625,0,677.4041,687.0533,687.5533,1,689.1534,1.6001,0.00063853,690.5273,
45,1,2,2,0.37,0,1,10.5,0,692.2861,702.8079,703.3078,1,704.8554,1.5477,0.0022418000000000004,706.2849,
46,1,2,3,0.8,1,1,10.5,1,708.04,718.5543,719.0542,1,720.2487,1.1945,0.00063707,722.0367,723.2696
47,2,2,2,0.62,0,1,10.5,0,723.7864,734.3007,734.8172,1,736.0489,1.2316,0.00064147,737.7832,
48,2,2,1,0.11,1,1,10.5,0,739.5328,750.0637,750.5647,1,753.2004,2.6357,0.00063853,753.5310000000001,754.7759
49,3,2,2,0.5,1,0,11.375,0,755.2975,766.6966,767.1932,1,768.3599,1.1667,0.0006422000000000001,770.163,771.4042
50,3,2,2,0.63,1,1,9.625,0,771.9253,781.5732,782.0731,1,783.1595,1.0864,0.00064,785.0451,786.2831
51,2,2,3,0.89,0,0,11.375,1,786.8053,798.2028,798.7027,1,799.9833,1.2806,0.00064147,801.6769,
52,1,2,3,0.71,0,1,9.625,0,803.4348,813.0828,813.5761,1,814.6385,1.0625,0.00064293,816.5489,
53,2,2,1,0.19,1,0,11.375,1,818.3089,829.7080000000001,830.2080000000001,1,831.9582,1.7502,0.00064073,833.178,834.4171
54,2,2,2,0.46,0,0,10.5,1,834.9409,845.442,845.9586,1,847.4221,1.4635,0.00064073,848.9411,
55,3,2,1,0.07,0,1,9.625,0,850.6908,860.3221,860.8388,0,862.5174,1.6786,0.00064,863.805,
56,3,2,2,0.55,1,0,11.375,1,865.5707,876.9682,877.4680000000001,1,878.8773,1.4093,0.00064147,880.437,881.6772
57,2,2,3,0.67,1,1,9.625,1,882.2002,891.8481,892.3480000000001,1,893.5969,1.249,0.00064,895.3191,896.555
58,2,2,1,0.25,0,0,11.375,1,897.0802,908.4681,908.9775,1,910.6608,1.6832,0.00064147,911.9511,
59,3,2,1,0.28,1,0,10.5,1,913.701,924.2168,924.7334,1,926.5239,1.7904,0.00064513,927.6997,928.9363
60,1,2,1,0.32,0,1,9.625,0,929.4561,939.1039999999999,939.5989,1,940.9877,1.3889,0.00064367,942.5819,
61,3,2,3,0.68,1,1,10.5,1,944.3361,954.8504,955.3503,1,956.5313,1.181,0.00063927,958.3327,959.5692
62,1,2,1,0.07,0,1,10.5,0,960.0825,970.5968,971.1133,1,972.7229,1.6095,0.0006422000000000001,974.0792,
63,2,2,2,0.54,1,0,11.375,0,975.8292,987.2282,987.7448,1,988.8827,1.1379,0.0006487999999999999,990.7112,991.9496
64,2,2,3,0.75,1,0,10.5,0,992.461,1002.9936,1003.4935,1,1004.4983,1.0047,0.0006443999999999999,1006.4719,1007.7032
65,1,2,1,0.23,0,1,9.625,0,1008.2215,1017.8694,1018.3692,1,1020.2337,1.8645,0.00065026,1021.3419,
66,1,2,2,0.5,0,1,10.5,0,1023.1013,1033.599,1034.1075,1,1035.1617,1.0542,0.00064,1037.0982,
67,3,2,1,0.14,1,0,11.375,0,1038.8479,1050.2453,1050.7452,0,1052.9051,2.1599,0.0006355999999999999,1053.7277,
68,2,2,1,0.32,0,1,9.625,0,1055.4774,1065.1253,1065.6084,1,1066.6086,1.0003,0.00064073,1068.6047,
69,1,2,2,0.45,0,0,11.375,1,1070.3573,1081.7536,1082.238,99,,,,1085.2206,
70,2,2,2,0.38,1,0,10.5,0,1086.9701,1097.4855,1098.0023,1,1099.1278,1.1255,0.0006377999999999999,1100.9852,1102.2191
71,3,2,3,0.76,1,1,9.625,0,1102.7352,1112.3809,1112.8844,1,1113.9998,1.1154,0.0006443999999999999,1115.8636,1117.0969
72,1,2,1,0.16,0,0,11.375,0,1117.6173,1128.9939,1129.4995,1,1130.6789999999999,1.1795,0.00065173,1132.493,
73,3,3,2,0.39,1,1,9.625,0,1134.2428,1143.8906,1144.3984,1,1145.655,1.2566,0.0006532,1147.3648,1148.6027
74,2,3,1,0.24,1,1,10.5,0,1149.1227,1159.6471,1160.1471,1,1161.1188,0.97165,0.00066566,1163.1194,1164.356
75,2,3,3,0.86,0,0,11.375,0,1164.88,1176.2666,1176.7665,1,1177.9022,1.1357,0.0006422000000000001,1179.7491,
76,1,3,2,0.56,0,1,9.625,0,1181.4986,1191.1298,1191.6464,1,1192.5977,0.9512799999999999,0.00069058,1194.6289,
77,3,3,3,0.81,1,1,10.5,0,1196.3786,1206.8932,1207.4098,1,1208.4217,1.0119,0.00064513,1210.3762,1211.6169
78,2,3,3,0.94,0,1,10.5,0,1212.126,1222.6585,1223.1585,1,1224.1092,0.9506399999999999,0.00065759,1226.1384,
79,2,3,2,0.51,1,0,11.375,1,1227.8914,1239.2855,1239.7904,1,1240.9165,1.1261,0.00064587,1242.7568,1243.9982
80,3,3,1,0.33,1,1,9.625,0,1244.5176,1254.1655,1254.6654,1,1255.6925,1.0271,0.0006532,1257.6388,1258.8778
81,1,3,2,0.42,0,0,11.375,0,1259.3976,1270.795,1271.2949,1,1272.2521,0.9571700000000001,0.00066859,1274.2707,
82,1,3,3,0.69,0,0,10.5,0,1276.0271,1286.5414,1287.0532,1,1288.0599,1.0068,0.00070818,1290.0238,
83,2,3,3,0.72,0,0,10.5,0,1291.7735,1302.2878,1302.8018,1,1303.6512,0.8493200000000001,0.00096696,1305.7702,
84,1,3,1,0.12,0,0,10.5,1,1307.5347,1318.0506,1318.5508,1,1319.9786,1.4279,0.00064587,1321.5335,
85,3,3,2,0.55,1,0,10.5,1,1323.2834,1333.7992,1334.2992,1,1335.6903,1.3911,0.0006422000000000001,1337.2822,1338.517
86,1,3,1,0.21,0,0,10.5,1,1339.0321,1349.5604,1350.0646,1,1351.3222,1.2577,0.00063927,1353.0309,
87,3,3,2,0.47,1,0,10.5,0,1354.7925,1365.3068,1365.8132,1,1367.0897,1.2764,0.00064587,1368.7893,1370.0244
88,3,3,1,0.12,1,1,9.625,1,1370.5461,1380.1867,1380.6953,0,1382.1933,1.4979,0.00064147,1383.6692,
89,2,3,1,0.17,1,1,10.5,1,1385.4188,1395.9441,1396.444,0,1397.8892,1.4451,0.00064953,1399.4155,
90,1,3,2,0.64,0,0,11.375,0,1401.1769,1412.576,1413.0626,1,1414.5046,1.4421,0.00064073,1416.0451,
91,1,3,1,0.05,0,0,10.5,0,1417.7948,1428.3258,1428.809,1,1430.5681,1.7591,0.0006443999999999999,1431.7915,
92,1,3,3,0.85,0,1,9.625,0,1433.5412,1443.1901,1443.6901,1,1444.8639,1.1739,0.00064073,1446.6729999999998,
93,1,3,1,0.29,0,1,10.5,0,1448.4229999999998,1458.9521,1459.4554,1,1461.0637,1.6083,0.00063487,1462.4218,
94,1,3,3,0.77,1,0,11.375,0,1464.1842,1475.565,1476.0873,1,1477.1751,1.0877,0.000651,1479.0537,1480.2901
95,3,3,1,0.17,1,0,10.5,0,1480.8036,1491.3361,1491.836,0,1493.1508,1.3148,0.00064367,1494.8105,
96,2,3,3,0.78,1,1,9.625,0,1496.5601,1506.2079999999999,1506.7181,1,1507.8387,1.1206,0.0006443999999999999,1509.6905,1510.9217
97,2,3,2,0.43,1,1,10.5,0,1511.44,1521.9376,1522.471,1,1524.0621,1.5911,0.0006377999999999999,1525.4369,1526.6752
98,3,3,3,0.65,1,1,10.5,0,1527.1865,1537.7175,1538.2174,1,1540.4379999999999,2.2207,0.00064733,1541.1831,1542.4286
99,3,3,3,0.73,0,0,11.375,1,1542.9494,1554.3475,1554.8474,1,1556.5812,1.7337,0.00064293,1557.8138,
100,2,3,1,0.3,0,0,10.5,1,1559.5803,1570.0961,1570.5961,1,1572.493,1.8969,0.00064073,1573.5791,
101,1,3,3,0.9,0,0,10.5,0,1575.329,1585.8447,1586.3448,1,1587.9724,1.6275,0.0006334,1589.3278,
102,3,3,1,0.26,1,1,9.625,1,1591.0777,1600.7269,1601.2269,1,1603.1561,1.9292,0.00064367,1604.2022,1605.44
103,1,3,2,0.48,0,1,10.5,1,1605.9598,1616.4756,1616.9826,1,1618.2678,1.2852,0.00064,1619.9586,
104,2,3,1,0.08,0,0,11.375,0,1621.715,1633.0957,1633.6123,0,1635.3792,1.767,0.0006443999999999999,1636.5781,
105,3,3,3,0.9,1,1,9.625,0,1638.3277,1647.9757,1648.4897,1,1649.691,1.2014,0.00064367,1651.4581,1652.6969
106,2,3,2,0.6,1,1,10.5,1,1653.2077,1663.7387,1664.2386,1,1665.5069,1.2683,0.0006422000000000001,1667.2045,1668.451
107,2,3,2,0.35,0,1,10.5,0,1668.9712,1679.4703,1679.987,1,1681.9702,1.9832,0.00064733,1682.97,
108,3,3,2,0.6,1,1,10.5,1,1684.7198,1695.2357,1695.7481,1,1697.1382,1.3901,0.00064,1698.7186,1699.9574
